,Season,Week_No,Team,Opponent,Venue,Result,Player Name,Minute,Event,X_cord,Y_cord,xGoal,Situation,Type,Assist Player,Assist Type
1331,2020-2021,6,Wolfsburg,Hertha Berlin,Away,Draw,Wout Weghorst,76,MissedShots,0.93,0.5540000152587891,0.0680463165044784,SetPiece,Head,Yannick Gerhardt,HeadPass
1332,2020-2021,6,Wolfsburg,Hertha Berlin,Away,Draw,Xaver Schlager,87,BlockedShot,0.785,0.555,0.0299052856862545,OpenPlay,LeftFoot,Wout Weghorst,Pass
1333,2020-2021,6,Wolfsburg,Hertha Berlin,Away,Draw,Felix Klaus,90,MissedShots,0.7219999694824218,0.2339999961853027,0.0119415186345577,OpenPlay,RightFoot,Wout Weghorst,Pass
1334,2020-2021,6,Hoffenheim,Union Berlin,Home,Defeat,Sebastian Rudy,10,SavedShot,0.8780000305175781,0.6020000076293945,0.094608299434185,OpenPlay,RightFoot,Florian Grillitsch,Pass
1335,2020-2021,6,Hoffenheim,Union Berlin,Home,Defeat,Munas Dabbur,14,BlockedShot,0.905,0.4159999847412109,0.3989500999450683,OpenPlay,RightFoot,Florian Grillitsch,Pass
1336,2020-2021,6,Hoffenheim,Union Berlin,Home,Defeat,Munas Dabbur,14,MissedShots,0.9180000305175782,0.4129999923706055,0.389153242111206,OpenPlay,LeftFoot,,Rebound
1337,2020-2021,6,Hoffenheim,Union Berlin,Home,Defeat,Ishak Belfodil,35,MissedShots,0.955999984741211,0.33,0.0275811478495597,OpenPlay,RightFoot,Robert Skov,Cross
1338,2020-2021,6,Hoffenheim,Union Berlin,Home,Defeat,Florian Grillitsch,42,MissedShots,0.8169999694824219,0.509000015258789,0.0671970173716545,OpenPlay,RightFoot,Sebastian Rudy,Pass
1339,2020-2021,6,Hoffenheim,Union Berlin,Home,Defeat,Munas Dabbur,46,SavedShot,0.909000015258789,0.500999984741211,0.4206008911132812,OpenPlay,Head,Robert Skov,Aerial
1340,2020-2021,6,Hoffenheim,Union Berlin,Home,Defeat,Diadie Samassékou,72,BlockedShot,0.764000015258789,0.479000015258789,0.025360383093357,OpenPlay,LeftFoot,,None
1341,2020-2021,6,Hoffenheim,Union Berlin,Home,Defeat,Munas Dabbur,79,Goal,0.8809999847412109,0.435,0.087373673915863,OpenPlay,RightFoot,Sargis Adamyan,Pass
1342,2020-2021,6,Hoffenheim,Union Berlin,Home,Defeat,Mijat Gacinovic,91,MissedShots,0.87,0.5059999847412109,0.0416610166430473,OpenPlay,Head,Sebastian Rudy,Cross
1343,2020-2021,6,Hoffenheim,Union Berlin,Home,Defeat,Sargis Adamyan,92,SavedShot,0.9180000305175782,0.4109999847412109,0.0960525050759315,OpenPlay,RightFoot,Klauss,Pass
1344,2020-2021,6,Union Berlin,Hoffenheim,Away,Win,Taiwo Awoniyi,9,MissedShots,0.8669999694824219,0.6730000305175782,0.1121492534875869,OpenPlay,RightFoot,Max Kruse,TakeOn
1345,2020-2021,6,Union Berlin,Hoffenheim,Away,Win,Taiwo Awoniyi,20,MissedShots,0.9590000152587892,0.5479999923706055,0.5179889798164368,FromCorner,LeftFoot,Christian Gentner,HeadPass
1346,2020-2021,6,Union Berlin,Hoffenheim,Away,Win,Sebastian Griesbeck,39,SavedShot,0.9359999847412108,0.4329999923706055,0.3187023997306824,OpenPlay,Head,Christopher Lenz,Chipped
1347,2020-2021,6,Union Berlin,Hoffenheim,Away,Win,Christopher Lenz,45,SavedShot,0.889000015258789,0.7319999694824219,0.0352462977170944,OpenPlay,LeftFoot,Florian Hübner,Pass
1348,2020-2021,6,Union Berlin,Hoffenheim,Away,Win,Max Kruse,59,Goal,0.885,0.5,0.75777667760849,Penalty,LeftFoot,,Standard
1349,2020-2021,6,Union Berlin,Hoffenheim,Away,Win,Max Kruse,74,SavedShot,0.8719999694824219,0.3129999923706055,0.0726487189531326,OpenPlay,RightFoot,Christian Gentner,Pass
1350,2020-2021,6,Union Berlin,Hoffenheim,Away,Win,Joel Pohjanpalo,84,Goal,0.9790000152587892,0.539000015258789,0.8647189140319824,OpenPlay,RightFoot,Max Kruse,Pass
1351,2020-2021,6,Union Berlin,Hoffenheim,Away,Win,Joel Pohjanpalo,87,ShotOnPost,0.860999984741211,0.424000015258789,0.2934003174304962,OpenPlay,RightFoot,Robert Andrich,Pass
1352,2020-2021,6,Union Berlin,Hoffenheim,Away,Win,Cedric Teuchert,93,Goal,0.936999969482422,0.545,0.6896599531173706,OpenPlay,RightFoot,Max Kruse,Pass
1353,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Jean-Manuel Mbom,0,SavedShot,0.879000015258789,0.580999984741211,0.0787797570228576,OpenPlay,RightFoot,,None
1354,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Joshua Sargent,20,BlockedShot,0.7630000305175781,0.3529999923706055,0.0234228912740945,OpenPlay,RightFoot,Niklas Moisander,Pass
1355,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Ömer Toprak,22,MissedShots,0.875999984741211,0.5109999847412109,0.0141104198992252,SetPiece,Head,Leonardo Bittencourt,Aerial
1356,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Jean-Manuel Mbom,28,MissedShots,0.8230000305175781,0.6840000152587891,0.032671932131052,OpenPlay,RightFoot,Milot Rashica,Pass
1357,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Milot Rashica,53,MissedShots,0.7469999694824219,0.379000015258789,0.021164109930396,OpenPlay,RightFoot,Joshua Sargent,LayOff
1358,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Leonardo Bittencourt,57,BlockedShot,0.835999984741211,0.53,0.0848333686590194,OpenPlay,RightFoot,Joshua Sargent,Pass
1359,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Joshua Sargent,57,BlockedShot,0.8080000305175781,0.499000015258789,0.0405528023838996,OpenPlay,RightFoot,,Rebound
1360,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Leonardo Bittencourt,62,BlockedShot,0.7719999694824219,0.5709999847412109,0.0306364633142948,OpenPlay,RightFoot,,BallRecovery
1361,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Milot Rashica,63,MissedShots,0.785,0.3920000076293945,0.0279347319155931,OpenPlay,LeftFoot,Joshua Sargent,TakeOn
1362,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Niklas Moisander,66,OwnGoal,0.0320000004768371,0.5509999847412109,0.0,SetPiece,RightFoot,,Card
1363,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Leonardo Bittencourt,72,MissedShots,0.830999984741211,0.8590000152587891,0.0392931066453456,DirectFreekick,RightFoot,,Standard
1364,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Tahith Chong,77,SavedShot,0.8959999847412109,0.7730000305175782,0.0256168097257614,OpenPlay,LeftFoot,Kevin Möhwald,Pass
1365,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Marco Friedl,78,BlockedShot,0.7469999694824219,0.4640000152587891,0.0160019379109144,OpenPlay,RightFoot,,TakeOn
1366,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Leonardo Bittencourt,81,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
1367,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Leonardo Bittencourt,85,MissedShots,0.7469999694824219,0.6409999847412109,0.0541878901422023,DirectFreekick,RightFoot,,Standard
1368,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Tahith Chong,87,MissedShots,0.8780000305175781,0.6930000305175781,0.047051053494215,OpenPlay,LeftFoot,Kevin Möhwald,Pass
1369,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Joshua Sargent,91,SavedShot,0.8830000305175781,0.4909999847412109,0.0267027933150529,OpenPlay,Head,Theodor Gebre Selassie,Aerial
1370,2020-2021,7,Werder Bremen,FC Cologne,Home,Draw,Tahith Chong,92,BlockedShot,0.8640000152587891,0.7130000305175781,0.0338798537850379,OpenPlay,LeftFoot,Yuya Osako,HeadPass
1371,2020-2021,7,FC Cologne,Werder Bremen,Away,Draw,Marius Wolf,7,BlockedShot,0.889000015258789,0.2739999961853027,0.0364844724535942,OpenPlay,RightFoot,Dimitris Limnios,HeadPass
1372,2020-2021,7,FC Cologne,Werder Bremen,Away,Draw,Ondrej Duda,13,MissedShots,0.794000015258789,0.2329999923706054,0.0102124279364943,OpenPlay,RightFoot,,Aerial
1373,2020-2021,7,FC Cologne,Werder Bremen,Away,Draw,Sebastiaan Bornauw,31,BlockedShot,0.87,0.524000015258789,0.0748861655592918,SetPiece,RightFoot,Sebastian Andersson,HeadPass
1374,2020-2021,7,FC Cologne,Werder Bremen,Away,Draw,Sebastian Andersson,50,BlockedShot,0.9030000305175782,0.455,0.1276933848857879,OpenPlay,RightFoot,Dimitris Limnios,Pass
1375,2020-2021,7,FC Cologne,Werder Bremen,Away,Draw,Sebastian Andersson,50,MissedShots,0.879000015258789,0.4559999847412109,0.0981197133660316,OpenPlay,RightFoot,,Rebound
1376,2020-2021,7,FC Cologne,Werder Bremen,Away,Draw,Sebastian Andersson,60,SavedShot,0.870999984741211,0.5209999847412109,0.0444713272154331,OpenPlay,Head,Marius Wolf,Cross
1377,2020-2021,7,FC Cologne,Werder Bremen,Away,Draw,Elvis Rexhbecaj,66,BlockedShot,0.8,0.7030000305175781,0.020033648237586,OpenPlay,LeftFoot,Ismail Jakobs,Pass
1378,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Gonzalo Castro,9,MissedShots,0.8809999847412109,0.65,0.0945891812443733,OpenPlay,LeftFoot,Nicolás González,Pass
1379,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Nicolás González,16,Goal,0.885,0.5,0.7576152682304382,Penalty,LeftFoot,,Standard
1380,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Mateo Klimowicz,18,BlockedShot,0.7919999694824219,0.4879999923706055,0.0411320962011814,OpenPlay,RightFoot,Nicolás González,HeadPass
1381,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Nicolás González,19,BlockedShot,0.8830000305175781,0.7169999694824218,0.0325224734842777,FromCorner,LeftFoot,Gonzalo Castro,Pass
1382,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Nicolás González,30,MissedShots,0.895,0.5170000076293946,0.1374031454324722,OpenPlay,LeftFoot,Borna Sosa,Pass
1383,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Gonzalo Castro,36,Goal,0.8690000152587891,0.5829999923706055,0.339243084192276,OpenPlay,RightFoot,Nicolás González,Pass
1384,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Silas Wamangituka,40,SavedShot,0.7240000152587891,0.4170000076293945,0.0411452427506446,OpenPlay,RightFoot,,BallRecovery
1385,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Nicolás González,50,MissedShots,0.9180000305175782,0.5829999923706055,0.3215553760528564,SetPiece,LeftFoot,Gonzalo Castro,Chipped
1386,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Mateo Klimowicz,55,ShotOnPost,0.8859999847412109,0.610999984741211,0.0310001261532306,SetPiece,Head,Borna Sosa,Cross
1387,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Tanguy Coulibaly,78,SavedShot,0.8580000305175781,0.354000015258789,0.0832981839776039,OpenPlay,LeftFoot,Borna Sosa,Pass
1388,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Nicolás González,80,BlockedShot,0.8490000152587891,0.500999984741211,0.0973554477095604,OpenPlay,LeftFoot,Mateo Klimowicz,Pass
1389,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Gonzalo Castro,82,BlockedShot,0.82,0.3290000152587891,0.0544728264212608,OpenPlay,RightFoot,,TakeOn
1390,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Marc-Oliver Kempf,85,MissedShots,0.899000015258789,0.4809999847412109,0.0218395460397005,FromCorner,Head,Gonzalo Castro,Aerial
1391,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Sasa Kalajdzic,91,SavedShot,0.7440000152587891,0.6229999923706054,0.0207634195685386,OpenPlay,RightFoot,Daniel Didavi,Pass
1392,2020-2021,7,VfB Stuttgart,Eintracht Frankfurt,Home,Draw,Orel Mangala,92,MissedShots,0.7090000152587891,0.4959999847412109,0.0118618924170732,OpenPlay,RightFoot,Waldemar Anton,HeadPass
1393,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,André Silva,5,SavedShot,0.9159999847412108,0.624000015258789,0.0206065699458122,OpenPlay,Head,Almamy Touré,Aerial
1394,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,Bas Dost,13,MissedShots,0.978000030517578,0.4520000076293945,0.6167207956314087,OpenPlay,RightFoot,Almamy Touré,Cross
1395,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,Daichi Kamada,20,MissedShots,0.8190000152587891,0.544000015258789,0.0567598342895507,OpenPlay,RightFoot,Bas Dost,Pass
1396,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,André Silva,27,BlockedShot,0.799000015258789,0.5309999847412109,0.0337919183075428,OpenPlay,RightFoot,Daichi Kamada,Pass
1397,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,Steven Zuber,27,SavedShot,0.8490000152587891,0.7419999694824219,0.0342889726161956,OpenPlay,RightFoot,Martin Hinteregger,HeadPass
1398,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,Dominik Kohr,32,BlockedShot,0.855999984741211,0.4959999847412109,0.3651281297206878,OpenPlay,RightFoot,Daichi Kamada,Pass
1399,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,Bas Dost,44,SavedShot,0.92,0.5179999923706055,0.469138890504837,OpenPlay,LeftFoot,André Silva,Pass
1400,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,Martin Hinteregger,45,BlockedShot,0.77,0.6809999847412109,0.0141787808388471,OpenPlay,LeftFoot,Dominik Kohr,CornerAwarded
1401,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,Martin Hinteregger,45,BlockedShot,0.9459999847412108,0.41,0.0739991292357444,FromCorner,Head,Daichi Kamada,Cross
1402,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,Dominik Kohr,50,BlockedShot,0.8980000305175782,0.5929999923706055,0.313807874917984,OpenPlay,RightFoot,André Silva,Pass
1403,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,André Silva,60,Goal,0.916999969482422,0.469000015258789,0.4235491752624511,OpenPlay,RightFoot,Aymen Barkok,Pass
1404,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,Dominik Kohr,61,MissedShots,0.9459999847412108,0.4870000076293945,0.4280489981174469,OpenPlay,Head,Amin Younes,Cross
1405,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,André Silva,64,MissedShots,0.8080000305175781,0.53,0.0440939776599407,OpenPlay,RightFoot,Stefan Ilsanker,Chipped
1406,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,Stefan Ilsanker,65,MissedShots,0.936999969482422,0.4870000076293945,0.1278245449066162,FromCorner,Head,Daichi Kamada,Cross
1407,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,David Abraham,74,Goal,0.955,0.4479999923706054,0.4370262324810028,FromCorner,Head,Aymen Barkok,Cross
1408,2020-2021,7,Eintracht Frankfurt,VfB Stuttgart,Away,Draw,Filip Kostic,88,SavedShot,0.6659999847412109,0.5179999923706055,0.0303499214351177,DirectFreekick,LeftFoot,,Standard
1409,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Christopher Nkunku,1,SavedShot,0.911999969482422,0.7609999847412109,0.0346010401844978,OpenPlay,RightFoot,Angelino,Chipped
1410,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Ibrahima Konaté,3,MissedShots,0.9059999847412108,0.5879999923706055,0.0586768314242363,SetPiece,Head,Christopher Nkunku,Cross
1411,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Yussuf Poulsen,6,MissedShots,0.899000015258789,0.4309999847412109,0.0291283912956714,OpenPlay,Head,Marcel Sabitzer,Aerial
1412,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Marcel Sabitzer,9,BlockedShot,0.7630000305175781,0.57,0.0216046143323183,OpenPlay,RightFoot,Emil Forsberg,Pass
1413,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Emil Forsberg,17,ShotOnPost,0.8480000305175781,0.4370000076293945,0.0464308224618434,OpenPlay,RightFoot,Amadou Haidara,Cross
1414,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Ibrahima Konaté,25,Goal,0.9619999694824218,0.455,0.5846768021583557,SetPiece,RightFoot,Nordi Mukiele,HeadPass
1415,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Nordi Mukiele,30,SavedShot,0.9280000305175782,0.4429999923706054,0.1367359608411789,OpenPlay,Head,Kevin Kampl,Cross
1416,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Emil Forsberg,31,BlockedShot,0.8169999694824219,0.5120000076293946,0.0675268173217773,OpenPlay,RightFoot,Amadou Haidara,Pass
1417,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Kevin Kampl,41,MissedShots,0.7819999694824219,0.62,0.0321693606674671,OpenPlay,LeftFoot,Christopher Nkunku,Pass
1418,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Marcel Sabitzer,69,Goal,0.885,0.5,0.757696270942688,Penalty,RightFoot,,Standard
1419,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Alexander Sørloth,75,SavedShot,0.870999984741211,0.5479999923706055,0.4139938950538635,OpenPlay,LeftFoot,,BallRecovery
1420,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Christopher Nkunku,78,SavedShot,0.799000015258789,0.57,0.1020616143941879,OpenPlay,RightFoot,Kevin Kampl,Pass
1421,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Yussuf Poulsen,79,BlockedShot,0.774000015258789,0.5879999923706055,0.0469093397259712,OpenPlay,RightFoot,Marcel Sabitzer,Pass
1422,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Dani Olmo,84,MissedShots,0.7619999694824219,0.364000015258789,0.0372655317187309,OpenPlay,RightFoot,Marcel Sabitzer,Pass
1423,2020-2021,7,RasenBallsport Leipzig,Freiburg,Home,Win,Angelino,88,Goal,0.7580000305175781,0.3709999847412109,0.0626449435949325,DirectFreekick,LeftFoot,,Standard
1424,2020-2021,7,Freiburg,RasenBallsport Leipzig,Away,Defeat,Lucas Höler,20,MissedShots,0.889000015258789,0.43,0.0511781126260757,OpenPlay,Head,Roland Sallai,Cross
1425,2020-2021,7,Freiburg,RasenBallsport Leipzig,Away,Defeat,Roland Sallai,48,MissedShots,0.8919999694824219,0.5779999923706055,0.0988167747855186,OpenPlay,RightFoot,Lucas Höler,Pass
1426,2020-2021,7,Freiburg,RasenBallsport Leipzig,Away,Defeat,Lukas Kübler,58,SavedShot,0.9,0.4479999923706054,0.0674679055809974,OpenPlay,Head,Christian Günter,Cross
1427,2020-2021,7,Freiburg,RasenBallsport Leipzig,Away,Defeat,Roland Sallai,63,MissedShots,0.8080000305175781,0.7240000152587891,0.0681265369057655,DirectFreekick,RightFoot,,Standard
1428,2020-2021,7,Freiburg,RasenBallsport Leipzig,Away,Defeat,Nicolas Höfler,73,SavedShot,0.9690000152587892,0.404000015258789,0.0618021264672279,FromCorner,Head,Christian Günter,Cross
1429,2020-2021,7,Freiburg,RasenBallsport Leipzig,Away,Defeat,Nils Petersen,74,SavedShot,0.955999984741211,0.5779999923706055,0.0997131764888763,FromCorner,Head,Christian Günter,Cross
1430,2020-2021,7,Freiburg,RasenBallsport Leipzig,Away,Defeat,Woo-Yeong Jeong,77,BlockedShot,0.915,0.4579999923706054,0.0973390862345695,OpenPlay,Head,Vincenzo Grifo,Cross
1431,2020-2021,7,Freiburg,RasenBallsport Leipzig,Away,Defeat,Nils Petersen,89,BlockedShot,0.8430000305175781,0.49,0.0327081307768821,OpenPlay,LeftFoot,Lucas Höler,HeadPass
1432,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Max Kruse,0,SavedShot,0.750999984741211,0.5370000076293945,0.0195365697145462,OpenPlay,RightFoot,,None
1433,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Keita Endo,2,Goal,0.884000015258789,0.534000015258789,0.3915812373161316,OpenPlay,RightFoot,Sheraldo Becker,Pass
1434,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Sheraldo Becker,9,SavedShot,0.8569999694824219,0.3039999961853027,0.0447656437754631,OpenPlay,RightFoot,Max Kruse,Pass
1435,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Robin Knoche,9,MissedShots,0.914000015258789,0.5220000076293946,0.0922984704375267,FromCorner,Head,Christopher Trimmel,Cross
1436,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Keita Endo,9,BlockedShot,0.8959999847412109,0.765,0.0323214307427406,FromCorner,LeftFoot,Robin Knoche,Rebound
1437,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Robert Andrich,12,Goal,0.8090000152587891,0.5329999923706055,0.0686517804861068,OpenPlay,LeftFoot,Max Kruse,Pass
1438,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Christian Gentner,22,MissedShots,0.840999984741211,0.6780000305175782,0.0521943159401416,OpenPlay,RightFoot,Christopher Lenz,Pass
1439,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Sheraldo Becker,24,SavedShot,0.9359999847412108,0.3079999923706055,0.0700651779770851,OpenPlay,RightFoot,Max Kruse,LayOff
1440,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Akaki Gogia,27,SavedShot,0.779000015258789,0.730999984741211,0.0278909858316183,OpenPlay,RightFoot,Joel Pohjanpalo,HeadPass
1441,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Sheraldo Becker,46,Goal,0.9230000305175782,0.34,0.1353979408740997,OpenPlay,RightFoot,Max Kruse,Throughball
1442,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Max Kruse,51,Goal,0.885,0.5,0.75777667760849,Penalty,LeftFoot,,Standard
1443,2020-2021,7,Union Berlin,Arminia Bielefeld,Home,Win,Cedric Teuchert,88,Goal,0.9080000305175782,0.549000015258789,0.5621620416641235,OpenPlay,RightFoot,Akaki Gogia,Throughball
1444,2020-2021,7,Arminia Bielefeld,Union Berlin,Away,Defeat,Fabian Klos,7,MissedShots,0.9540000152587892,0.3039999961853027,0.0422303713858127,OpenPlay,RightFoot,Amos Pieper,Chipped
1445,2020-2021,7,Arminia Bielefeld,Union Berlin,Away,Defeat,Marcel Hartel,16,SavedShot,0.9209999847412108,0.295,0.0489566996693611,OpenPlay,RightFoot,Fabian Klos,Pass
1446,2020-2021,7,Arminia Bielefeld,Union Berlin,Away,Defeat,Marcel Hartel,33,MissedShots,0.8040000152587891,0.37,0.0366093628108501,OpenPlay,RightFoot,Arne Maier,Pass
1447,2020-2021,7,Arminia Bielefeld,Union Berlin,Away,Defeat,Cebio Soukou,37,MissedShots,0.8969999694824219,0.434000015258789,0.0555070824921131,OpenPlay,Head,Cédric Brunner,Cross
1448,2020-2021,7,Arminia Bielefeld,Union Berlin,Away,Defeat,Jacob Laursen,47,MissedShots,0.7240000152587891,0.500999984741211,0.0108509166166186,OpenPlay,RightFoot,,None
1449,2020-2021,7,Arminia Bielefeld,Union Berlin,Away,Defeat,Ritsu Doan,79,BlockedShot,0.745,0.47,0.0648473054170608,DirectFreekick,LeftFoot,,Standard
1450,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Daniel Brosinski,5,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
1451,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Daniel Brosinski,7,SavedShot,0.730999984741211,0.2120000076293945,0.0304700825363397,DirectFreekick,RightFoot,,Standard
1452,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Edimilson Fernandes,22,SavedShot,0.76,0.2970000076293945,0.0184369143098592,OpenPlay,RightFoot,Jean-Philippe Mateta,Pass
1453,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Jean-Philippe Mateta,26,BlockedShot,0.86,0.4540000152587891,0.1098316237330436,OpenPlay,LeftFoot,Danny Latza,Pass
1454,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Jean-Philippe Mateta,28,SavedShot,0.9159999847412108,0.6780000305175782,0.0789441019296646,OpenPlay,LeftFoot,Jonathan Burkardt,Pass
1455,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Jean-Philippe Mateta,46,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
1456,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Jean-Philippe Mateta,49,SavedShot,0.916999969482422,0.5129999923706055,0.546019971370697,OpenPlay,RightFoot,,None
1457,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Jean-Philippe Mateta,53,MissedShots,0.865999984741211,0.5690000152587891,0.0100253345444798,SetPiece,Head,Edimilson Fernandes,Aerial
1458,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Jonathan Burkardt,55,SavedShot,0.91,0.4590000152587891,0.4771111309528351,OpenPlay,RightFoot,Jean-Paul Boëtius,Throughball
1459,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Jean-Paul Boëtius,59,BlockedShot,0.725999984741211,0.6819999694824219,0.0166739467531442,OpenPlay,RightFoot,,BallRecovery
1460,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Jeremiah St. Juste,60,MissedShots,0.973000030517578,0.3279999923706054,0.0336236506700515,FromCorner,RightFoot,Edimilson Fernandes,Cross
1461,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Jean-Philippe Mateta,77,MissedShots,0.894000015258789,0.6430000305175781,0.5003665089607239,OpenPlay,RightFoot,Jean-Paul Boëtius,Throughball
1462,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Jeremiah St. Juste,81,OwnGoal,0.0329999995231628,0.5120000076293946,0.0,OpenPlay,RightFoot,,Clearance
1463,2020-2021,7,Mainz 05,Schalke 04,Home,Draw,Pierre Kunde,86,BlockedShot,0.7769999694824219,0.5790000152587891,0.0266513582319021,OpenPlay,RightFoot,Karim Onisiwo,Pass
1464,2020-2021,7,Schalke 04,Mainz 05,Away,Draw,Ozan Kabak,14,BlockedShot,0.931999969482422,0.5609999847412109,0.0434809289872646,FromCorner,Head,Bastian Oczipka,Aerial
1465,2020-2021,7,Schalke 04,Mainz 05,Away,Draw,Salif Sané,14,BlockedShot,0.894000015258789,0.4820000076293945,0.1149984523653984,FromCorner,LeftFoot,,Rebound
1466,2020-2021,7,Schalke 04,Mainz 05,Away,Draw,Mark Uth,14,BlockedShot,0.8909999847412109,0.53,0.1097501888871193,FromCorner,LeftFoot,Salif Sané,Rebound
1467,2020-2021,7,Schalke 04,Mainz 05,Away,Draw,Ozan Kabak,14,MissedShots,0.96,0.45,0.5873804688453674,FromCorner,RightFoot,,Rebound
