,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
252,2021-2022,14,Freiburg,Mark Flekken,NED,28,90.0,Away,Mönchengladbach,Win,3,0,3,100.0,0.1,12,26,46.2,26,3,73.1,57.8,7,100.0,74.0,6,1,16.7,0,13.2
253,2021-2022,15,Köln,Marvin Schwäbe,GER,26,90.0,Home,Augsburg,Defeat,4,2,2,50.0,1.2,2,7,28.6,38,3,15.8,27.4,7,14.3,32.7,9,0,0.0,2,16.8
254,2021-2022,15,Augsburg,Rafał Gikiewicz,POL,34,90.0,Away,Köln,Win,3,0,3,100.0,0.3,12,29,41.4,27,2,74.1,50.6,12,75.0,54.0,16,0,0.0,1,15.6
255,2021-2022,15,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Home,Mönchengladbach,Win,4,1,3,75.0,1.1,3,15,20.0,41,7,31.7,33.8,3,66.7,41.0,5,0,0.0,0,13.4
256,2021-2022,15,Mönchengladbach,Yann Sommer,SUI,32,90.0,Away,RB Leipzig,Defeat,10,4,6,60.0,3.6,7,10,70.0,34,4,26.5,25.9,6,16.7,23.2,4,1,25.0,3,29.2
257,2021-2022,15,Hertha BSC,Alexander Schwolow,GER,29,90.0,Home,Arminia,Win,0,0,0,,0.0,7,15,46.7,30,4,30.0,32.4,8,75.0,47.5,10,1,10.0,1,15.8
258,2021-2022,15,Arminia,Stefan Ortega,GER,29,90.0,Away,Hertha BSC,Defeat,8,2,6,75.0,1.6,11,23,47.8,34,2,58.8,45.1,6,50.0,40.0,10,0,0.0,0,9.0
259,2021-2022,15,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Mainz 05,Win,3,1,2,66.7,1.0,5,7,71.4,48,9,14.6,29.3,3,0.0,20.7,11,0,0.0,1,16.6
260,2021-2022,15,Mainz 05,Robin Zentner,GER,27,90.0,Away,Bayern Munich,Defeat,6,2,4,66.7,1.3,3,8,37.5,19,9,36.8,38.7,8,12.5,27.3,12,0,0.0,1,13.3
261,2021-2022,15,Bochum,Manuel Riemann,GER,33,90.0,Home,Dortmund,Draw,6,1,5,83.3,1.8,11,34,32.4,43,3,67.4,52.0,7,71.4,56.3,9,1,11.1,0,7.6
262,2021-2022,15,Dortmund,Gregor Kobel,SUI,24,90.0,Away,Bochum,Draw,2,1,2,100.0,0.9,2,5,40.0,41,9,9.8,24.5,5,20.0,28.0,2,0,0.0,0,14.3
263,2021-2022,15,Freiburg,Mark Flekken,NED,28,90.0,Home,Hoffenheim,Defeat,5,2,3,60.0,1.4,14,27,51.9,37,2,56.8,47.0,7,85.7,68.7,13,1,7.7,1,13.3
264,2021-2022,15,Hoffenheim,Oliver Baumann,GER,31,90.0,Away,Freiburg,Win,5,1,4,80.0,1.7,5,12,41.7,47,6,23.4,27.8,3,33.3,35.3,9,2,22.2,1,13.7
265,2021-2022,15,Wolfsburg,Koen Casteels,BEL,29,90.0,Home,Stuttgart,Defeat,3,2,1,33.3,1.4,8,15,53.3,31,4,38.7,33.8,4,75.0,52.8,10,0,0.0,4,22.1
266,2021-2022,15,Stuttgart,Florian Müller,GER,24,90.0,Away,Wolfsburg,Win,3,0,3,100.0,0.2,6,16,37.5,28,2,39.3,38.4,11,45.5,38.7,13,1,7.7,0,13.0
267,2021-2022,15,Greuther Fürth,Sascha Burchert,GER,32,90.0,Home,Union Berlin,Win,6,0,6,100.0,0.7,14,34,41.2,39,2,53.8,44.0,13,100.0,62.5,23,2,8.7,1,16.9
268,2021-2022,15,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Greuther Fürth,Defeat,3,1,2,66.7,1.4,3,6,50.0,33,5,12.1,24.6,3,66.7,42.0,1,0,0.0,3,24.3
269,2021-2022,15,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Home,Bayer Leverkusen,Win,3,2,2,66.7,1.8,7,18,38.9,35,3,48.6,36.9,2,50.0,46.0,5,0,0.0,0,11.0
270,2021-2022,15,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Away,Eintracht Frankfurt,Defeat,7,5,2,28.6,3.6,6,11,54.5,31,5,29.0,30.1,8,25.0,26.8,11,0,0.0,0,15.3
271,2021-2022,16,Stuttgart,Florian Müller,GER,24,90.0,Home,Bayern Munich,Defeat,12,5,7,58.3,4.0,4,10,40.0,25,5,24.0,30.6,10,40.0,29.4,3,0,0.0,0,11.3
272,2021-2022,16,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Stuttgart,Win,1,0,1,100.0,0.1,12,17,70.6,54,4,31.5,33.1,11,0.0,24.1,3,0,0.0,0,10.3
273,2021-2022,16,Wolfsburg,Koen Casteels,BEL,29,90.0,Home,Köln,Defeat,6,3,3,50.0,2.6,13,22,59.1,22,6,63.6,48.5,8,100.0,62.0,8,1,12.5,1,16.8
274,2021-2022,16,Köln,Marvin Schwäbe,GER,26,90.0,Away,Wolfsburg,Win,5,2,3,60.0,1.5,5,7,71.4,49,4,14.3,26.9,6,0.0,20.7,4,1,25.0,0,9.5
275,2021-2022,16,Arminia,Stefan Ortega,GER,29,90.0,Home,Bochum,Win,3,0,3,100.0,0.4,18,37,48.6,46,1,71.7,47.0,10,40.0,35.3,5,0,0.0,1,13.4
276,2021-2022,16,Bochum,Manuel Riemann,GER,33,90.0,Away,Arminia,Defeat,4,2,2,50.0,2.1,19,44,43.2,48,3,72.9,49.2,11,81.8,57.1,11,1,9.1,1,16.2
277,2021-2022,16,Mainz 05,Robin Zentner,GER,27,90.0,Home,Hertha BSC,Win,1,0,1,100.0,0.2,3,5,60.0,19,2,21.1,28.7,5,20.0,28.0,3,1,33.3,1,24.3
278,2021-2022,16,Hertha BSC,Alexander Schwolow,GER,29,90.0,Away,Mainz 05,Defeat,10,4,6,60.0,2.9,3,15,20.0,22,5,31.8,34.5,10,80.0,55.3,25,2,8.0,0,10.7
279,2021-2022,16,Mönchengladbach,Yann Sommer,SUI,32,90.0,Home,Eintracht Frankfurt,Defeat,4,3,1,25.0,2.5,7,18,38.9,49,3,32.7,31.1,8,25.0,24.6,5,0,0.0,0,13.4
280,2021-2022,16,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Away,Mönchengladbach,Win,7,2,6,85.7,1.6,5,20,25.0,32,1,53.1,41.7,5,60.0,54.6,10,1,10.0,0,11.0
281,2021-2022,16,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Freiburg,Draw,3,0,3,100.0,0.5,9,25,36.0,39,4,53.8,41.2,6,66.7,42.8,10,1,10.0,0,13.0
282,2021-2022,16,Freiburg,Mark Flekken,NED,28,90.0,Away,Union Berlin,Draw,4,0,4,100.0,0.6,9,19,47.4,38,4,31.6,38.4,7,100.0,77.1,12,1,8.3,0,12.5
283,2021-2022,16,Augsburg,Rafał Gikiewicz,POL,34,90.0,Home,RB Leipzig,Draw,3,1,2,66.7,1.1,5,14,35.7,31,6,45.2,40.6,4,0.0,17.3,7,2,28.6,0,10.3
284,2021-2022,16,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Away,Augsburg,Draw,0,1,0,,0.9,1,8,12.5,34,4,20.6,26.7,4,25.0,21.8,7,0,0.0,2,21.0
285,2021-2022,16,Dortmund,Gregor Kobel,SUI,24,90.0,Home,Greuther Fürth,Win,1,0,1,100.0,0.0,3,4,75.0,22,2,13.6,27.6,7,14.3,21.9,4,0,0.0,2,20.6
286,2021-2022,16,Greuther Fürth,Sascha Burchert,GER,32,90.0,Away,Dortmund,Defeat,4,3,2,50.0,1.7,10,31,32.3,31,0,83.9,52.3,5,100.0,60.6,7,1,14.3,2,15.2
287,2021-2022,16,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Home,Hoffenheim,Draw,6,2,4,66.7,1.7,8,23,34.8,41,6,48.8,42.0,8,37.5,34.0,11,2,18.2,0,11.6
288,2021-2022,16,Hoffenheim,Oliver Baumann,GER,31,90.0,Away,Bayer Leverkusen,Draw,9,2,7,77.8,1.8,3,11,27.3,38,5,23.7,29.9,2,100.0,55.5,11,0,0.0,1,12.9
289,2021-2022,17,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,Wolfsburg,Win,2,0,2,100.0,0.4,3,3,100.0,15,4,13.3,27.9,2,50.0,40.5,8,1,12.5,0,10.0
290,2021-2022,17,Wolfsburg,Koen Casteels,BEL,29,90.0,Away,Bayern Munich,Defeat,9,4,5,55.6,3.6,4,8,50.0,26,10,26.9,31.8,12,8.3,21.9,12,1,8.3,0,9.1
291,2021-2022,17,Bochum,Manuel Riemann,GER,33,90.0,Home,Union Berlin,Defeat,3,1,2,66.7,1.0,26,48,54.2,69,3,65.2,43.4,4,75.0,59.3,8,1,12.5,2,24.9
292,2021-2022,17,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Bochum,Win,3,0,3,100.0,0.3,6,24,25.0,33,3,54.5,43.7,12,50.0,38.9,13,0,0.0,0,10.4
293,2021-2022,17,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Home,Mainz 05,Win,4,0,4,100.0,0.3,9,33,27.3,54,10,51.9,40.1,8,62.5,50.4,10,0,0.0,1,12.8
294,2021-2022,17,Mainz 05,Robin Zentner,GER,27,90.0,Away,Eintracht Frankfurt,Defeat,4,1,3,75.0,1.1,2,6,33.3,23,5,21.7,28.6,5,20.0,29.6,9,1,11.1,2,19.6
295,2021-2022,17,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Home,Arminia,Defeat,4,2,2,50.0,1.5,1,4,25.0,27,3,14.8,24.6,1,0.0,15.0,2,0,0.0,2,29.8
296,2021-2022,17,Arminia,Stefanos Kapino,GRE,27,90.0,Away,RB Leipzig,Win,4,0,4,100.0,1.5,8,19,42.1,21,2,52.4,41.1,10,80.0,51.2,22,0,0.0,1,14.8
297,2021-2022,17,Hoffenheim,Oliver Baumann,GER,31,90.0,Home,Mönchengladbach,Draw,5,1,4,80.0,1.9,5,11,45.5,45,3,22.2,28.0,4,25.0,26.5,4,2,50.0,2,17.4
298,2021-2022,17,Mönchengladbach,Yann Sommer,SUI,33,90.0,Away,Hoffenheim,Draw,7,1,6,85.7,2.8,14,25,56.0,35,4,57.1,42.5,9,55.6,42.7,13,4,30.8,1,11.4
299,2021-2022,17,Greuther Fürth,Sascha Burchert,GER,32,90.0,Home,Augsburg,Draw,4,0,4,100.0,0.9,10,31,32.3,30,2,66.7,51.0,11,100.0,68.1,16,0,0.0,3,18.4
300,2021-2022,17,Augsburg,Rafał Gikiewicz,POL,34,90.0,Away,Greuther Fürth,Draw,1,0,1,100.0,0.2,2,6,33.3,20,5,30.0,35.0,0,,,9,1,11.1,1,16.2
301,2021-2022,17,Hertha BSC,Alexander Schwolow,GER,29,90.0,Home,Dortmund,Win,4,2,2,50.0,0.6,13,24,54.2,29,6,58.6,42.6,8,87.5,59.4,10,1,10.0,1,17.9
302,2021-2022,17,Dortmund,Marwin Hitz,SUI,34,90.0,Away,Hertha BSC,Defeat,5,3,2,40.0,1.6,2,6,33.3,27,4,22.2,27.0,4,0.0,24.5,8,2,25.0,1,15.3
303,2021-2022,17,Freiburg,Mark Flekken,NED,28,90.0,Home,Bayer Leverkusen,Win,4,1,3,75.0,1.0,12,20,60.0,27,3,51.9,38.5,7,85.7,63.6,9,0,0.0,1,15.3
304,2021-2022,17,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Away,Freiburg,Defeat,4,2,3,75.0,1.9,6,18,33.3,50,7,34.0,32.3,6,16.7,22.8,10,1,10.0,1,15.9
305,2021-2022,17,Köln,Marvin Schwäbe,GER,26,90.0,Home,Stuttgart,Win,1,0,1,100.0,0.0,8,12,66.7,42,4,26.2,31.3,4,25.0,21.3,6,0,0.0,0,14.3
306,2021-2022,17,Stuttgart,Florian Müller,GER,24,90.0,Away,Köln,Defeat,3,1,2,66.7,1.3,5,11,45.5,31,7,29.0,30.6,7,28.6,26.7,11,1,9.1,1,15.1
307,2021-2022,18,Bayern Munich,Sven Ulreich,GER,33,90.0,Home,Mönchengladbach,Defeat,4,2,2,50.0,2.0,6,8,75.0,43,6,18.6,25.9,3,0.0,17.0,3,1,33.3,3,21.1
308,2021-2022,18,Mönchengladbach,Yann Sommer,SUI,33,90.0,Away,Bayern Munich,Win,6,1,5,83.3,1.6,11,24,45.8,33,3,57.6,45.8,6,83.3,53.5,5,0,0.0,2,12.0
309,2021-2022,18,Greuther Fürth,Sascha Burchert,GER,32,90.0,Home,Stuttgart,Draw,2,0,2,100.0,0.2,9,21,42.9,30,8,36.7,35.7,12,83.3,56.7,14,0,0.0,0,14.1
310,2021-2022,18,Stuttgart,Florian Müller,GER,24,90.0,Away,Greuther Fürth,Draw,2,0,2,100.0,0.2,0,0,,22,1,0.0,22.6,6,0.0,7.5,4,0,0.0,2,20.5
311,2021-2022,18,Hoffenheim,Oliver Baumann,GER,31,90.0,Home,Augsburg,Win,3,1,2,66.7,0.7,2,12,16.7,46,8,21.7,27.8,7,28.6,27.4,8,2,25.0,0,11.0
312,2021-2022,18,Augsburg,Rafał Gikiewicz,POL,34,90.0,Away,Hoffenheim,Defeat,5,3,2,40.0,2.6,8,24,33.3,45,6,42.2,33.0,7,71.4,50.4,13,1,7.7,1,12.8
313,2021-2022,18,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Home,Mainz 05,Win,1,1,0,0.0,0.7,2,4,50.0,25,4,16.0,26.0,3,0.0,14.3,3,0,0.0,0,9.5
314,2021-2022,18,Mainz 05,Robin Zentner,GER,27,90.0,Away,RB Leipzig,Defeat,6,4,3,50.0,3.5,5,6,83.3,22,5,13.6,28.8,7,42.9,25.4,11,2,18.2,1,16.0
315,2021-2022,18,Freiburg,Benjamin Uphoff,GER,28,90.0,Home,Arminia,Draw,5,2,3,60.0,1.0,10,28,35.7,37,3,48.6,39.8,10,100.0,67.4,7,1,14.3,1,14.3
316,2021-2022,18,Arminia,Stefan Ortega,GER,29,90.0,Away,Freiburg,Draw,6,2,4,66.7,2.7,13,27,48.1,44,1,50.0,42.3,9,55.6,43.8,7,0,0.0,0,13.2
317,2021-2022,18,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Home,Union Berlin,Draw,7,2,5,71.4,2.6,8,14,57.1,24,3,50.0,38.3,4,50.0,37.3,7,0,0.0,0,11.4
318,2021-2022,18,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Bayer Leverkusen,Draw,8,2,6,75.0,2.7,8,16,50.0,18,5,61.1,42.6,9,55.6,41.9,14,0,0.0,0,9.0
319,2021-2022,18,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Home,Dortmund,Defeat,8,3,4,62.5,2.1,11,34,32.4,40,3,62.5,42.4,12,75.0,53.6,15,0,0.0,1,17.8
320,2021-2022,18,Dortmund,Gregor Kobel,SUI,24,90.0,Away,Eintracht Frankfurt,Win,5,2,3,60.0,1.6,2,2,100.0,27,3,0.0,18.7,5,40.0,39.2,4,1,25.0,2,20.7
321,2021-2022,18,Hertha BSC,Alexander Schwolow,GER,29,90.0,Home,Köln,Defeat,7,3,4,57.1,3.1,9,17,52.9,40,12,40.0,35.4,5,20.0,33.6,15,0,0.0,1,15.8
322,2021-2022,18,Köln,Marvin Schwäbe,GER,26,90.0,Away,Hertha BSC,Win,5,1,4,80.0,1.3,3,5,60.0,28,7,7.1,24.3,6,50.0,42.8,9,1,11.1,0,10.5
323,2021-2022,18,Bochum,Manuel Riemann,GER,33,90.0,Home,Wolfsburg,Win,3,0,3,100.0,0.5,23,42,54.8,51,3,70.6,48.7,6,100.0,60.0,7,1,14.3,2,15.1
324,2021-2022,18,Wolfsburg,Koen Casteels,BEL,29,90.0,Away,Bochum,Defeat,3,1,2,66.7,1.3,18,37,48.6,50,10,62.0,41.9,7,85.7,56.4,11,2,18.2,1,13.8
325,2021-2022,19,Dortmund,Gregor Kobel,SUI,24,90.0,Home,Freiburg,Win,4,1,3,75.0,1.1,1,6,16.7,33,3,18.2,28.0,2,0.0,22.5,5,0,0.0,1,12.3
326,2021-2022,19,Freiburg,Benjamin Uphoff,GER,28,90.0,Away,Dortmund,Defeat,7,5,2,28.6,2.8,15,25,60.0,33,11,45.5,36.3,10,100.0,64.0,7,0,0.0,1,11.9
327,2021-2022,19,Union Berlin,Andreas Luthe,GER,34,90.0,Home,Hoffenheim,Win,4,1,4,75.0,1.3,5,20,25.0,33,2,42.4,37.1,6,100.0,56.7,12,0,0.0,0,8.8
328,2021-2022,19,Hoffenheim,Oliver Baumann,GER,31,90.0,Away,Union Berlin,Defeat,4,2,2,50.0,1.6,3,12,25.0,45,7,24.4,28.6,2,50.0,29.5,9,2,22.2,0,12.2
329,2021-2022,19,Köln,Marvin Schwäbe,GER,26,90.0,Home,Bayern Munich,Defeat,9,4,5,55.6,4.1,4,11,36.4,44,5,22.7,29.8,7,14.3,35.4,6,0,0.0,1,17.8
330,2021-2022,19,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Köln,Win,3,0,3,100.0,1.0,8,14,57.1,30,2,40.0,37.7,9,22.2,29.6,12,0,0.0,0,8.3
331,2021-2022,19,Wolfsburg,Koen Casteels,BEL,29,90.0,Home,Hertha BSC,Draw,1,0,1,100.0,0.0,5,16,31.3,38,6,39.5,35.9,6,16.7,31.3,9,3,33.3,0,12.6
332,2021-2022,19,Hertha BSC,Alexander Schwolow,GER,29,90.0,Away,Wolfsburg,Draw,3,0,3,100.0,0.8,4,13,30.8,26,3,30.8,34.4,6,83.3,57.2,5,0,0.0,1,12.9
333,2021-2022,19,Stuttgart,Florian Müller,GER,24,90.0,Home,RB Leipzig,Defeat,2,2,1,50.0,1.2,0,1,0.0,25,1,4.0,23.0,6,0.0,19.7,2,0,0.0,4,23.6
334,2021-2022,19,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Away,Stuttgart,Win,8,0,8,100.0,1.5,9,22,40.9,40,6,35.0,32.6,8,100.0,60.8,6,0,0.0,1,16.6
335,2021-2022,19,Mainz 05,Robin Zentner,GER,27,90.0,Home,Bochum,Win,3,0,3,100.0,1.2,8,22,36.4,29,8,62.1,45.3,7,57.1,43.0,8,2,25.0,0,14.2
336,2021-2022,19,Bochum,Manuel Riemann,GER,33,90.0,Away,Mainz 05,Defeat,5,1,4,80.0,1.8,18,42,42.9,53,3,69.8,49.8,7,71.4,43.0,7,1,14.3,4,21.0
337,2021-2022,19,Mönchengladbach,Yann Sommer,SUI,33,90.0,Home,Bayer Leverkusen,Defeat,12,2,10,83.3,4.4,9,23,39.1,30,6,66.7,43.5,8,37.5,38.0,8,2,25.0,0,16.0
338,2021-2022,19,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Away,Mönchengladbach,Win,6,1,5,83.3,2.1,9,20,45.0,42,8,45.2,38.2,2,50.0,40.0,6,1,16.7,0,13.2
339,2021-2022,19,Augsburg,Rafał Gikiewicz,POL,34,90.0,Home,Eintracht Frankfurt,Draw,4,1,3,75.0,1.3,8,18,44.4,29,3,41.4,38.2,11,54.5,47.4,15,1,6.7,2,20.3
340,2021-2022,19,Eintracht Frankfurt,Diant Ramaj,GER,20,90.0,Away,Augsburg,Draw,4,1,3,75.0,0.9,5,17,29.4,36,6,38.9,35.7,4,75.0,49.0,20,2,10.0,2,15.5
341,2021-2022,19,Arminia,Stefan Ortega,GER,29,90.0,Home,Greuther Fürth,Draw,3,2,1,33.3,1.7,17,28,60.7,30,1,83.3,52.8,4,75.0,52.3,4,0,0.0,2,17.8
342,2021-2022,19,Greuther Fürth,Sascha Burchert,GER,32,90.0,Away,Arminia,Draw,5,2,3,60.0,1.8,9,29,31.0,40,1,60.0,48.9,8,62.5,45.3,8,1,12.5,2,16.0
343,2021-2022,20,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Home,Arminia,Defeat,5,2,3,60.0,2.3,6,13,46.2,36,3,36.1,33.4,5,0.0,18.2,1,0,0.0,2,21.8
344,2021-2022,20,Arminia,Stefan Ortega,GER,29,90.0,Away,Eintracht Frankfurt,Win,7,0,7,100.0,1.5,10,35,28.6,28,0,85.7,56.1,11,100.0,68.4,15,0,0.0,0,10.2
345,2021-2022,20,Hoffenheim,Oliver Baumann,GER,31,90.0,Home,Dortmund,Defeat,2,3,0,-50.0,1.8,4,9,44.4,47,6,19.1,27.6,4,0.0,15.3,4,0,0.0,2,16.1
346,2021-2022,20,Dortmund,Gregor Kobel,SUI,24,90.0,Away,Hoffenheim,Win,2,2,0,0.0,1.4,4,11,36.4,35,3,28.6,32.1,7,14.3,26.0,13,1,7.7,0,15.3
347,2021-2022,20,Mönchengladbach,Yann Sommer,SUI,33,90.0,Home,Union Berlin,Defeat,2,2,1,50.0,1.8,7,18,38.9,41,2,36.6,35.4,3,100.0,60.7,7,0,0.0,2,22.0
348,2021-2022,20,Union Berlin,Frederik Rønnow,DEN,29,90.0,Away,Mönchengladbach,Win,5,1,4,80.0,0.7,5,23,21.7,40,3,50.0,38.3,5,60.0,47.2,5,0,0.0,0,17.0
349,2021-2022,20,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Home,Augsburg,Win,5,1,4,80.0,1.8,6,7,85.7,33,4,12.1,24.8,5,60.0,42.8,5,0,0.0,0,11.7
350,2021-2022,20,Augsburg,Rafał Gikiewicz,POL,34,90.0,Away,Bayer Leverkusen,Defeat,12,5,7,58.3,3.8,8,16,50.0,26,6,42.3,31.4,6,83.3,51.8,3,1,33.3,0,12.4
351,2021-2022,20,Greuther Fürth,Sascha Burchert,GER,32,90.0,Home,Mainz 05,Win,5,1,4,80.0,1.6,14,27,51.9,23,3,73.9,46.7,13,76.9,56.9,10,1,10.0,1,16.0
352,2021-2022,20,Mainz 05,Robin Zentner,GER,27,90.0,Away,Greuther Fürth,Defeat,5,2,4,60.0,1.3,1,4,25.0,17,5,17.6,30.4,6,16.7,23.8,3,1,33.3,5,21.7
353,2021-2022,20,Freiburg,Mark Flekken,NED,28,90.0,Home,Stuttgart,Win,1,0,1,100.0,0.5,11,26,42.3,42,2,45.2,39.9,8,87.5,65.6,9,0,0.0,0,14.2
354,2021-2022,20,Stuttgart,Florian Müller,GER,24,90.0,Away,Freiburg,Defeat,4,2,3,50.0,0.4,10,13,76.9,36,4,33.3,29.2,6,16.7,23.8,14,0,0.0,2,21.6
355,2021-2022,20,Bochum,Manuel Riemann,GER,33,90.0,Home,Köln,Draw,3,2,1,33.3,1.7,23,46,50.0,58,4,69.0,45.6,8,75.0,51.3,11,4,36.4,2,20.9
356,2021-2022,20,Köln,Marvin Schwäbe,GER,26,90.0,Away,Bochum,Draw,7,2,5,71.4,1.5,7,17,41.2,30,5,43.3,36.8,13,30.8,27.8,11,0,0.0,0,13.6
357,2021-2022,20,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Home,Wolfsburg,Win,3,0,3,100.0,0.4,3,10,30.0,18,1,44.4,36.7,4,50.0,36.0,8,2,25.0,0,10.0
358,2021-2022,20,Wolfsburg,Koen Casteels,BEL,29,90.0,Away,RB Leipzig,Defeat,3,2,1,33.3,1.4,9,13,69.2,30,5,36.7,33.1,7,28.6,39.7,9,1,11.1,0,10.4
359,2021-2022,20,Hertha BSC,Alexander Schwolow,GER,29,90.0,Home,Bayern Munich,Defeat,18,4,14,77.8,4.9,6,15,40.0,38,9,34.2,32.5,9,22.2,26.6,13,0,0.0,1,11.6
360,2021-2022,20,Bayern Munich,Manuel Neuer,GER,35,90.0,Away,Hertha BSC,Win,2,1,1,50.0,0.4,2,2,100.0,27,4,7.4,22.5,4,0.0,28.0,1,0,0.0,1,17.5
361,2021-2022,21,Hertha BSC,Alexander Schwolow,GER,29,90.0,Home,Bochum,Draw,4,1,3,75.0,1.0,11,23,47.8,26,5,69.2,48.3,5,100.0,65.2,14,1,7.1,2,15.2
362,2021-2022,21,Bochum,Manuel Riemann,GER,33,90.0,Away,Hertha BSC,Draw,3,1,2,66.7,1.3,18,44,40.9,55,5,74.5,50.3,6,50.0,40.7,6,1,16.7,0,14.8
363,2021-2022,21,Mainz 05,Robin Zentner,GER,27,90.0,Home,Hoffenheim,Win,3,0,3,100.0,0.9,5,13,38.5,24,2,37.5,35.3,12,33.3,30.3,12,0,0.0,1,19.0
364,2021-2022,21,Hoffenheim,Oliver Baumann,GER,31,90.0,Away,Mainz 05,Defeat,3,2,2,66.7,2.0,1,5,20.0,23,5,17.4,30.1,7,14.3,23.9,9,1,11.1,0,13.3
365,2021-2022,21,Stuttgart,Florian Müller,GER,24,90.0,Home,Eintracht Frankfurt,Defeat,6,3,3,50.0,1.9,6,6,100.0,35,7,11.4,22.2,10,20.0,28.0,6,0,0.0,1,15.6
366,2021-2022,21,Eintracht Frankfurt,Kevin Trapp,GER,31,90.0,Away,Stuttgart,Win,5,2,3,60.0,1.7,9,21,42.9,28,8,53.6,40.6,7,85.7,58.7,12,0,0.0,2,17.5
367,2021-2022,21,Augsburg,Rafał Gikiewicz,POL,34,90.0,Home,Union Berlin,Win,4,0,4,100.0,1.1,8,21,38.1,27,1,55.6,42.3,7,85.7,55.4,15,0,0.0,0,16.0
368,2021-2022,21,Union Berlin,Andreas Luthe,GER,34,90.0,Away,Augsburg,Defeat,7,2,5,71.4,1.1,12,20,60.0,29,5,48.3,39.8,10,60.0,45.7,7,0,0.0,0,19.0
369,2021-2022,21,Köln,Marvin Schwäbe,GER,26,90.0,Home,Freiburg,Win,2,0,2,100.0,0.3,11,24,45.8,39,1,53.8,40.5,6,50.0,42.3,12,1,8.3,0,10.9
370,2021-2022,21,Freiburg,Mark Flekken,NED,28,90.0,Away,Köln,Defeat,3,1,2,66.7,1.1,7,20,35.0,27,3,59.3,46.8,6,66.7,54.2,10,0,0.0,0,11.5
371,2021-2022,21,Arminia,Stefan Ortega,GER,29,90.0,Home,Mönchengladbach,Draw,4,1,3,75.0,0.8,13,32,40.6,42,5,64.3,45.9,11,45.5,41.0,5,0,0.0,3,19.9
372,2021-2022,21,Mönchengladbach,Yann Sommer,SUI,33,90.0,Away,Arminia,Draw,5,1,4,80.0,0.9,6,18,33.3,39,8,38.5,34.2,5,60.0,49.6,7,0,0.0,0,11.0
373,2021-2022,21,Bayern Munich,Manuel Neuer,GER,35,90.0,Home,RB Leipzig,Win,7,2,5,71.4,2.7,2,7,28.6,32,3,21.9,29.1,5,0.0,18.2,2,0,0.0,1,15.3
374,2021-2022,21,RB Leipzig,Péter Gulácsi,HUN,31,90.0,Away,Bayern Munich,Defeat,7,3,5,57.1,2.7,2,11,18.2,42,7,19.0,27.1,11,27.3,31.5,8,0,0.0,2,16.9
375,2021-2022,21,Dortmund,Gregor Kobel,SUI,24,90.0,Home,Bayer Leverkusen,Defeat,6,5,2,16.7,3.2,2,2,100.0,18,3,5.6,21.6,4,25.0,23.3,6,0,0.0,5,25.3
376,2021-2022,21,Bayer Leverkusen,Lennart Grill,GER,23,90.0,Away,Dortmund,Win,6,2,5,66.7,1.1,4,17,23.5,36,6,30.6,32.0,9,66.7,47.9,7,0,0.0,0,8.1
377,2021-2022,21,Wolfsburg,Koen Casteels,BEL,29,90.0,Home,Greuther Fürth,Win,3,1,3,100.0,1.2,3,9,33.3,31,7,25.8,31.3,3,33.3,53.7,5,1,20.0,0,11.8
378,2021-2022,21,Greuther Fürth,Sascha Burchert,GER,32,90.0,Away,Wolfsburg,Defeat,6,4,1,33.3,2.2,4,16,25.0,33,3,36.4,39.5,6,66.7,49.0,4,0,0.0,0,13.8
