,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
93,2022-2023,6,Augsburg,Rafał Gikiewicz,POL,24,90.0,Away,Werder Bremen,Win,6.0,0.0,6.0,100.0,1.9,9.0,30.0,30.0,31.0,0.0,83.9,55.0,6.0,66.7,59.7,8.0,0.0,0.0,1.0,15.4
94,2022-2023,6,Eintracht Frankfurt,Kevin Trapp,GER,32,90.0,Home,Wolfsburg,Defeat,3.0,1.0,2.0,66.7,1.5,2.0,5.0,40.0,19.0,4.0,21.1,27.3,5.0,20.0,30.6,3.0,0.0,0.0,1.0,14.3
95,2022-2023,6,Wolfsburg,Koen Casteels,BEL,30,90.0,Away,Eintracht Frankfurt,Win,0.0,0.0,0.0,,0.0,13.0,22.0,59.1,41.0,7.0,48.8,42.0,10.0,20.0,29.3,8.0,0.0,0.0,0.0,15.7
96,2022-2023,6,RB Leipzig,Péter Gulácsi,HUN,32,90.0,Home,Dortmund,Win,0.0,0.0,0.0,,0.0,3.0,13.0,23.1,30.0,7.0,40.0,37.0,6.0,16.7,32.7,7.0,0.0,0.0,0.0,15.4
97,2022-2023,6,Dortmund,Alexander Meyer,GER,31,90.0,Away,RB Leipzig,Defeat,5.0,3.0,2.0,40.0,1.5,6.0,13.0,46.2,47.0,8.0,23.4,30.9,9.0,22.2,31.6,6.0,0.0,0.0,2.0,18.5
98,2022-2023,6,Hoffenheim,Oliver Baumann,GER,32,90.0,Home,Mainz 05,Win,2.0,1.0,1.0,50.0,0.8,3.0,7.0,42.9,33.0,4.0,18.2,28.4,3.0,33.3,32.3,6.0,0.0,0.0,0.0,12.5
99,2022-2023,6,Mainz 05,Robin Zentner,GER,27,90.0,Away,Hoffenheim,Defeat,9.0,4.0,5.0,55.6,3.6,8.0,29.0,27.6,29.0,5.0,65.5,50.0,11.0,90.9,68.3,14.0,2.0,14.3,4.0,21.1
100,2022-2023,6,Bayern Munich,Manuel Neuer,GER,36,90.0,Home,Stuttgart,Draw,2.0,2.0,1.0,50.0,1.8,4.0,9.0,44.4,35.0,4.0,20.0,28.7,5.0,40.0,34.8,7.0,0.0,0.0,2.0,17.7
101,2022-2023,6,Stuttgart,Florian Müller,GER,24,90.0,Away,Bayern Munich,Draw,6.0,2.0,4.0,66.7,2.0,8.0,19.0,42.1,25.0,4.0,52.0,39.6,12.0,50.0,42.3,2.0,0.0,0.0,0.0,14.5
102,2022-2023,6,Hertha BSC,Oliver Christensen,DEN,23,90.0,Home,Bayer Leverkusen,Draw,5.0,2.0,3.0,60.0,1.4,12.0,30.0,40.0,43.0,4.0,58.1,43.4,6.0,83.3,63.3,10.0,1.0,10.0,1.0,16.7
103,2022-2023,6,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Away,Hertha BSC,Draw,6.0,2.0,4.0,66.7,1.8,4.0,10.0,40.0,24.0,3.0,29.2,36.2,7.0,42.9,34.6,8.0,0.0,0.0,0.0,9.5
104,2022-2023,6,Schalke 04,Alexander Schwolow,GER,30,90.0,Home,Bochum,Win,2.0,1.0,1.0,50.0,0.9,8.0,28.0,28.6,31.0,4.0,61.3,49.8,9.0,100.0,75.0,14.0,3.0,21.4,0.0,8.2
105,2022-2023,6,Bochum,Manuel Riemann,GER,34,90.0,Away,Schalke 04,Defeat,8.0,3.0,6.0,62.5,1.5,23.0,43.0,53.5,48.0,4.0,81.3,54.4,5.0,80.0,57.8,10.0,1.0,10.0,3.0,22.3
106,2022-2023,6,Köln,Marvin Schwäbe,GER,27,90.0,Home,Union Berlin,Defeat,2.0,1.0,2.0,50.0,0.9,4.0,11.0,36.4,27.0,4.0,33.3,37.7,9.0,22.2,31.8,10.0,0.0,0.0,0.0,9.0
107,2022-2023,6,Union Berlin,Lennart Grill,GER,23,90.0,Away,Köln,Win,3.0,0.0,3.0,100.0,0.4,10.0,28.0,35.7,40.0,5.0,60.0,44.3,5.0,80.0,59.0,4.0,0.0,0.0,0.0,13.7
108,2022-2023,6,Freiburg,Mark Flekken,NED,29,90.0,Home,Mönchengladbach,Draw,5.0,0.0,5.0,100.0,0.5,9.0,18.0,50.0,33.0,1.0,39.4,37.9,8.0,62.5,52.0,5.0,1.0,20.0,0.0,10.0
109,2022-2023,6,Mönchengladbach,Yann Sommer,SUI,33,90.0,Away,Freiburg,Draw,6.0,0.0,6.0,100.0,1.6,7.0,17.0,41.2,84.0,7.0,17.9,26.3,8.0,25.0,25.5,11.0,0.0,0.0,0.0,7.7
110,2022-2023,7,Mainz 05,Robin Zentner,GER,27,90.0,Home,Hertha BSC,Draw,2.0,1.0,1.0,50.0,0.8,3.0,18.0,16.7,23.0,6.0,65.2,44.8,7.0,42.9,39.9,3.0,0.0,0.0,0.0,11.8
111,2022-2023,7,Hertha BSC,Oliver Christensen,DEN,23,90.0,Away,Mainz 05,Draw,2.0,1.0,1.0,50.0,0.7,4.0,27.0,14.8,37.0,4.0,54.1,44.2,7.0,100.0,74.4,6.0,0.0,0.0,1.0,14.8
112,2022-2023,7,Augsburg,Rafał Gikiewicz,POL,34,90.0,Home,Bayern Munich,Win,6.0,0.0,6.0,100.0,2.4,18.0,35.0,51.4,23.0,9.0,82.6,57.7,17.0,94.1,67.6,9.0,0.0,0.0,2.0,14.1
113,2022-2023,7,Bayern Munich,Manuel Neuer,GER,36,90.0,Away,Augsburg,Defeat,4.0,1.0,3.0,75.0,1.3,15.0,26.0,57.7,53.0,12.0,49.1,37.1,9.0,0.0,22.0,3.0,0.0,0.0,0.0,12.7
114,2022-2023,7,Dortmund,Alexander Meyer,GER,31,90.0,Home,Schalke 04,Win,0.0,0.0,0.0,,0.0,2.0,3.0,66.7,29.0,3.0,6.9,24.1,3.0,33.3,37.0,5.0,0.0,0.0,0.0,11.8
115,2022-2023,7,Schalke 04,Alexander Schwolow,GER,30,90.0,Away,Dortmund,Defeat,5.0,1.0,4.0,80.0,1.3,10.0,23.0,43.5,26.0,2.0,42.3,42.3,13.0,92.3,67.9,14.0,0.0,0.0,1.0,12.6
116,2022-2023,7,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Home,Werder Bremen,Draw,7.0,1.0,6.0,85.7,1.4,9.0,19.0,47.4,29.0,3.0,51.7,42.6,4.0,100.0,57.5,7.0,0.0,0.0,0.0,12.3
117,2022-2023,7,Werder Bremen,Jiří Pavlenka,CZE,30,90.0,Away,Bayer Leverkusen,Draw,7.0,1.0,6.0,85.7,0.3,12.0,23.0,52.2,31.0,3.0,48.4,41.1,12.0,66.7,46.6,7.0,1.0,14.3,0.0,10.3
118,2022-2023,7,Stuttgart,Florian Müller,GER,24,90.0,Home,Eintracht Frankfurt,Defeat,8.0,3.0,5.0,62.5,1.8,2.0,4.0,50.0,22.0,5.0,13.6,23.0,4.0,25.0,23.5,3.0,0.0,0.0,1.0,18.7
119,2022-2023,7,Eintracht Frankfurt,Kevin Trapp,GER,32,90.0,Away,Stuttgart,Win,2.0,1.0,1.0,50.0,0.5,3.0,16.0,18.8,23.0,6.0,52.2,39.3,9.0,44.4,40.9,12.0,0.0,0.0,0.0,16.1
120,2022-2023,7,Mönchengladbach,Yann Sommer,SUI,33,90.0,Home,RB Leipzig,Win,5.0,0.0,5.0,100.0,0.9,7.0,16.0,43.8,58.0,6.0,25.9,31.2,3.0,33.3,29.7,9.0,1.0,11.1,1.0,15.4
121,2022-2023,7,RB Leipzig,Péter Gulácsi,HUN,32,90.0,Away,Mönchengladbach,Defeat,10.0,3.0,7.0,70.0,2.8,1.0,5.0,20.0,29.0,7.0,17.2,24.6,5.0,0.0,20.6,2.0,0.0,0.0,3.0,23.6
122,2022-2023,7,Union Berlin,Frederik Rønnow,DEN,30,90.0,Home,Wolfsburg,Win,0.0,0.0,0.0,,0.0,6.0,16.0,37.5,28.0,2.0,42.9,39.3,6.0,66.7,60.0,4.0,0.0,0.0,2.0,15.5
123,2022-2023,7,Wolfsburg,Koen Casteels,BEL,30,90.0,Away,Union Berlin,Defeat,4.0,2.0,2.0,50.0,1.2,11.0,17.0,64.7,27.0,7.0,22.2,32.3,13.0,84.6,54.8,13.0,2.0,15.4,1.0,10.3
124,2022-2023,7,Bochum,Manuel Riemann,GER,34,90.0,Home,Köln,Draw,3.0,1.0,2.0,66.7,0.7,15.0,34.0,44.1,37.0,5.0,70.3,48.9,11.0,72.7,48.1,26.0,1.0,3.8,2.0,19.4
125,2022-2023,7,Köln,Marvin Schwäbe,GER,27,90.0,Away,Bochum,Draw,0.0,1.0,0.0,,0.0,3.0,3.0,100.0,31.0,3.0,3.2,26.6,7.0,28.6,29.7,1.0,0.0,0.0,0.0,14.0
126,2022-2023,7,Hoffenheim,Oliver Baumann,GER,32,90.0,Home,Freiburg,Draw,4.0,0.0,4.0,100.0,0.5,6.0,20.0,30.0,51.0,9.0,33.3,33.9,8.0,37.5,35.4,8.0,2.0,25.0,0.0,9.3
127,2022-2023,7,Freiburg,Mark Flekken,NED,29,90.0,Away,Hoffenheim,Draw,3.0,0.0,3.0,100.0,0.3,7.0,15.0,46.7,29.0,1.0,27.6,37.1,8.0,87.5,68.8,8.0,1.0,12.5,0.0,16.0
128,2022-2023,8,Bayern Munich,Manuel Neuer,GER,36,90.0,Home,Bayer Leverkusen,Win,5.0,0.0,5.0,100.0,0.9,5.0,7.0,71.4,34.0,6.0,17.6,24.9,5.0,20.0,22.6,4.0,0.0,0.0,0.0,16.0
129,2022-2023,8,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Away,Bayern Munich,Defeat,9.0,4.0,5.0,55.6,2.9,10.0,15.0,66.7,26.0,4.0,42.3,38.3,10.0,40.0,44.7,9.0,0.0,0.0,2.0,14.0
130,2022-2023,8,Wolfsburg,Koen Casteels,BEL,30,90.0,Home,Stuttgart,Win,7.0,2.0,5.0,71.4,1.3,5.0,9.0,55.6,32.0,4.0,25.0,32.8,9.0,11.1,24.2,5.0,1.0,20.0,0.0,11.0
131,2022-2023,8,Stuttgart,Florian Müller,GER,24,90.0,Away,Wolfsburg,Defeat,6.0,3.0,3.0,50.0,2.1,5.0,14.0,35.7,25.0,3.0,20.0,29.3,14.0,64.3,53.3,11.0,1.0,9.1,1.0,12.8
132,2022-2023,8,RB Leipzig,Péter Gulácsi,HUN,32,90.0,Home,Bochum,Win,1.0,0.0,1.0,100.0,0.0,1.0,1.0,100.0,30.0,6.0,3.3,17.8,2.0,0.0,6.5,5.0,0.0,0.0,0.0,13.2
133,2022-2023,8,Bochum,Manuel Riemann,GER,34,90.0,Away,RB Leipzig,Defeat,8.0,4.0,5.0,62.5,3.9,10.0,19.0,52.6,37.0,9.0,40.5,35.5,11.0,36.4,39.8,8.0,2.0,25.0,3.0,17.9
134,2022-2023,8,Freiburg,Mark Flekken,NED,29,90.0,Home,Mainz 05,Win,6.0,1.0,5.0,83.3,1.6,14.0,26.0,53.8,39.0,3.0,53.8,48.2,7.0,71.4,63.7,7.0,0.0,0.0,0.0,10.3
135,2022-2023,8,Mainz 05,Robin Zentner,GER,27,90.0,Away,Freiburg,Defeat,6.0,2.0,4.0,66.7,1.5,6.0,28.0,21.4,40.0,8.0,52.5,47.4,8.0,87.5,68.9,10.0,1.0,10.0,2.0,21.3
136,2022-2023,8,Köln,Marvin Schwäbe,GER,27,90.0,Home,Dortmund,Win,8.0,2.0,7.0,75.0,1.0,3.0,9.0,33.3,33.0,5.0,24.2,33.4,6.0,16.7,30.7,12.0,0.0,0.0,1.0,14.7
137,2022-2023,8,Dortmund,Alexander Meyer,GER,31,90.0,Away,Köln,Defeat,10.0,3.0,7.0,70.0,1.5,12.0,21.0,57.1,57.0,8.0,31.6,34.6,7.0,42.9,38.7,9.0,0.0,0.0,2.0,19.5
138,2022-2023,8,Eintracht Frankfurt,Kevin Trapp,GER,32,90.0,Home,Union Berlin,Win,5.0,0.0,5.0,100.0,1.2,1.0,11.0,9.1,15.0,2.0,40.0,38.1,9.0,55.6,43.2,10.0,0.0,0.0,0.0,3.0
139,2022-2023,8,Union Berlin,Frederik Rønnow,DEN,30,90.0,Away,Eintracht Frankfurt,Defeat,4.0,2.0,2.0,50.0,1.7,4.0,8.0,50.0,26.0,6.0,30.8,30.8,5.0,0.0,22.4,3.0,0.0,0.0,1.0,23.0
140,2022-2023,8,Werder Bremen,Jiří Pavlenka,CZE,30,90.0,Home,Mönchengladbach,Win,8.0,1.0,7.0,87.5,2.4,8.0,18.0,44.4,38.0,4.0,36.8,36.2,7.0,57.1,44.7,5.0,0.0,0.0,1.0,14.0
141,2022-2023,8,Mönchengladbach,Yann Sommer,SUI,33,90.0,Away,Werder Bremen,Defeat,8.0,5.0,4.0,37.5,4.1,3.0,11.0,27.3,44.0,3.0,25.0,28.4,7.0,0.0,23.7,11.0,0.0,0.0,1.0,13.3
142,2022-2023,8,Hertha BSC,Oliver Christensen,DEN,23,90.0,Home,Hoffenheim,Draw,4.0,1.0,3.0,75.0,1.0,12.0,17.0,70.6,27.0,4.0,51.9,39.6,7.0,42.9,37.0,7.0,0.0,0.0,3.0,20.9
143,2022-2023,8,Hoffenheim,Oliver Baumann,GER,32,90.0,Away,Hertha BSC,Draw,5.0,1.0,4.0,80.0,0.2,11.0,20.0,55.0,46.0,8.0,37.0,32.4,10.0,30.0,26.3,6.0,0.0,0.0,2.0,17.4
144,2022-2023,8,Schalke 04,Alexander Schwolow,GER,30,90.0,Home,Augsburg,Defeat,6.0,3.0,3.0,50.0,2.7,13.0,22.0,59.1,30.0,9.0,56.7,47.0,6.0,83.3,67.2,12.0,1.0,8.3,2.0,19.8
145,2022-2023,8,Augsburg,Rafał Gikiewicz,POL,34,90.0,Away,Schalke 04,Win,4.0,2.0,2.0,50.0,1.3,15.0,31.0,48.4,36.0,10.0,55.6,43.5,11.0,100.0,62.1,17.0,1.0,5.9,0.0,11.1
146,2022-2023,9,Hoffenheim,Oliver Baumann,GER,32,90.0,Home,Werder Bremen,Defeat,2.0,2.0,1.0,50.0,1.7,5.0,8.0,62.5,29.0,6.0,24.1,29.6,3.0,33.3,40.7,7.0,0.0,0.0,1.0,15.1
147,2022-2023,9,Werder Bremen,Jiří Pavlenka,CZE,30,90.0,Away,Hoffenheim,Win,6.0,1.0,5.0,83.3,1.8,6.0,17.0,35.3,27.0,3.0,37.0,38.8,13.0,53.8,47.3,7.0,0.0,0.0,0.0,13.3
148,2022-2023,9,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Home,Schalke 04,Win,1.0,0.0,1.0,100.0,0.2,4.0,15.0,26.7,30.0,5.0,43.3,35.0,5.0,40.0,31.2,6.0,0.0,0.0,1.0,17.6
149,2022-2023,9,Schalke 04,Alexander Schwolow,GER,30,90.0,Away,Bayer Leverkusen,Defeat,7.0,4.0,3.0,42.9,2.7,7.0,18.0,38.9,42.0,3.0,38.1,36.3,3.0,66.7,52.0,5.0,0.0,0.0,2.0,15.5
150,2022-2023,9,Augsburg,Tomáš Koubek,CZE,30,90.0,Home,Wolfsburg,Draw,7.0,1.0,6.0,85.7,2.5,12.0,29.0,41.4,44.0,4.0,52.3,46.3,6.0,100.0,71.7,9.0,0.0,0.0,2.0,16.6
151,2022-2023,9,Wolfsburg,Koen Casteels,BEL,30,90.0,Away,Augsburg,Draw,5.0,1.0,4.0,80.0,2.2,15.0,37.0,40.5,38.0,6.0,78.9,51.8,7.0,100.0,73.6,11.0,1.0,9.1,0.0,12.9
152,2022-2023,9,Bochum,Manuel Riemann,GER,34,90.0,Home,Eintracht Frankfurt,Win,2.0,0.0,2.0,100.0,0.1,17.0,31.0,54.8,47.0,3.0,57.4,45.4,10.0,40.0,38.6,9.0,0.0,0.0,1.0,15.3
153,2022-2023,9,Eintracht Frankfurt,Kevin Trapp,GER,32,90.0,Away,Bochum,Defeat,5.0,3.0,3.0,40.0,1.5,5.0,18.0,27.8,34.0,9.0,44.1,40.4,4.0,75.0,47.0,5.0,1.0,20.0,2.0,13.3
154,2022-2023,9,Mainz 05,Robin Zentner,GER,27,90.0,Home,RB Leipzig,Draw,3.0,1.0,2.0,66.7,0.9,7.0,17.0,41.2,18.0,2.0,66.7,53.3,7.0,71.4,57.6,7.0,0.0,0.0,0.0,9.3
155,2022-2023,9,RB Leipzig,Janis Blaswich,GER,31,90.0,Away,Mainz 05,Draw,3.0,1.0,2.0,66.7,1.1,3.0,7.0,42.9,25.0,5.0,16.0,25.7,7.0,42.9,30.4,15.0,2.0,13.3,1.0,15.2
156,2022-2023,9,Dortmund,Alexander Meyer,GER,31,90.0,Home,Bayern Munich,Draw,3.0,2.0,1.0,33.3,0.4,4.0,7.0,57.1,37.0,4.0,10.8,26.5,9.0,33.3,35.8,6.0,0.0,0.0,0.0,14.3
157,2022-2023,9,Bayern Munich,Manuel Neuer,GER,36,90.0,Away,Dortmund,Draw,6.0,2.0,4.0,66.7,2.0,7.0,9.0,77.8,38.0,5.0,21.1,30.0,7.0,14.3,26.3,8.0,1.0,12.5,1.0,15.8
158,2022-2023,9,Mönchengladbach,Yann Sommer,SUI,33,90.0,Home,Köln,Win,2.0,2.0,1.0,50.0,1.6,7.0,9.0,77.8,70.0,2.0,12.9,25.8,7.0,0.0,12.7,9.0,1.0,11.1,0.0,12.0
159,2022-2023,9,Köln,Marvin Schwäbe,GER,27,90.0,Away,Mönchengladbach,Defeat,5.0,5.0,1.0,20.0,3.6,6.0,11.0,54.5,44.0,4.0,20.5,32.8,4.0,50.0,42.3,6.0,0.0,0.0,0.0,13.4
160,2022-2023,9,Hertha BSC,Oliver Christensen,DEN,23,90.0,Home,Freiburg,Draw,4.0,2.0,2.0,50.0,1.6,9.0,19.0,47.4,33.0,3.0,42.4,37.4,7.0,71.4,50.3,8.0,2.0,25.0,3.0,22.2
161,2022-2023,9,Freiburg,Mark Flekken,NED,29,90.0,Away,Hertha BSC,Draw,2.0,2.0,1.0,50.0,1.0,13.0,25.0,52.0,36.0,3.0,44.4,38.3,11.0,81.8,61.3,5.0,0.0,0.0,2.0,16.2
162,2022-2023,9,Stuttgart,Florian Müller,GER,24,90.0,Home,Union Berlin,Defeat,4.0,1.0,3.0,75.0,1.3,5.0,8.0,62.5,23.0,7.0,26.1,33.0,5.0,40.0,41.8,8.0,2.0,25.0,1.0,13.0
163,2022-2023,9,Union Berlin,Frederik Rønnow,DEN,30,90.0,Away,Stuttgart,Win,3.0,0.0,3.0,100.0,0.4,13.0,22.0,59.1,41.0,6.0,43.9,38.6,5.0,80.0,56.8,13.0,2.0,15.4,0.0,17.0
164,2022-2023,10,Schalke 04,Alexander Schwolow,GER,30,90.0,Home,Hoffenheim,Defeat,5.0,3.0,4.0,80.0,3.2,15.0,30.0,50.0,35.0,2.0,65.7,43.5,7.0,100.0,70.7,6.0,0.0,0.0,0.0,12.0
165,2022-2023,10,Hoffenheim,Oliver Baumann,GER,32,90.0,Away,Schalke 04,Win,2.0,0.0,2.0,100.0,0.0,8.0,22.0,36.4,42.0,2.0,50.0,42.4,4.0,25.0,26.8,8.0,1.0,12.5,0.0,11.8
166,2022-2023,10,Wolfsburg,Koen Casteels,BEL,30,90.0,Home,Mönchengladbach,Draw,5.0,2.0,3.0,60.0,1.9,4.0,6.0,66.7,32.0,5.0,15.6,28.7,4.0,25.0,29.3,3.0,0.0,0.0,0.0,14.8
167,2022-2023,10,Mönchengladbach,Yann Sommer,SUI,33,90.0,Away,Wolfsburg,Draw,4.0,2.0,2.0,50.0,1.2,10.0,22.0,45.5,50.0,6.0,32.0,32.7,15.0,40.0,35.7,8.0,1.0,12.5,1.0,13.5
168,2022-2023,10,Stuttgart,Florian Müller,GER,24,90.0,Home,Bochum,Win,5.0,1.0,4.0,80.0,1.4,10.0,20.0,50.0,31.0,7.0,54.8,42.6,9.0,33.3,40.2,16.0,0.0,0.0,0.0,12.9
169,2022-2023,10,Bochum,Manuel Riemann,GER,34,90.0,Away,Stuttgart,Defeat,6.0,4.0,3.0,50.0,4.0,9.0,23.0,39.1,47.0,1.0,46.8,41.0,2.0,50.0,39.0,5.0,0.0,0.0,5.0,30.3
170,2022-2023,10,Werder Bremen,Jiří Pavlenka,CZE,30,90.0,Home,Mainz 05,Defeat,5.0,2.0,3.0,60.0,1.5,4.0,7.0,57.1,31.0,15.0,19.4,29.1,3.0,33.3,33.0,7.0,1.0,14.3,0.0,12.1
171,2022-2023,10,Mainz 05,Robin Zentner,GER,27,90.0,Away,Werder Bremen,Win,3.0,0.0,3.0,100.0,0.4,12.0,37.0,32.4,31.0,3.0,83.9,62.6,12.0,91.7,67.8,3.0,0.0,0.0,2.0,18.3
172,2022-2023,10,Eintracht Frankfurt,Kevin Trapp,GER,32,90.0,Home,Bayer Leverkusen,Win,2.0,1.0,1.0,50.0,0.2,3.0,5.0,60.0,13.0,3.0,38.5,36.5,2.0,0.0,20.0,6.0,0.0,0.0,0.0,16.7
173,2022-2023,10,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Away,Eintracht Frankfurt,Defeat,8.0,5.0,5.0,62.5,6.2,4.0,10.0,40.0,27.0,4.0,33.3,31.9,8.0,12.5,21.9,11.0,1.0,9.1,0.0,11.0
174,2022-2023,10,RB Leipzig,Janis Blaswich,GER,31,90.0,Home,Hertha BSC,Win,3.0,2.0,2.0,66.7,1.7,4.0,7.0,57.1,26.0,6.0,11.5,24.2,9.0,44.4,39.9,7.0,0.0,0.0,0.0,16.6
175,2022-2023,10,Hertha BSC,Oliver Christensen,DEN,23,90.0,Away,RB Leipzig,Defeat,4.0,3.0,1.0,25.0,2.8,7.0,17.0,41.2,35.0,4.0,42.9,39.5,6.0,33.3,32.5,8.0,1.0,12.5,3.0,23.3
176,2022-2023,10,Köln,Marvin Schwäbe,GER,27,90.0,Home,Augsburg,Win,2.0,2.0,0.0,0.0,1.0,3.0,23.0,13.0,43.0,3.0,46.5,42.0,3.0,100.0,68.3,7.0,1.0,14.3,0.0,17.0
177,2022-2023,10,Augsburg,Tomáš Koubek,CZE,30,90.0,Away,Köln,Defeat,5.0,3.0,2.0,40.0,2.7,16.0,27.0,59.3,29.0,4.0,72.4,53.1,8.0,75.0,60.5,18.0,0.0,0.0,0.0,10.6
178,2022-2023,10,Union Berlin,Frederik Rønnow,DEN,30,90.0,Home,Dortmund,Win,6.0,0.0,6.0,100.0,1.0,6.0,22.0,27.3,25.0,0.0,72.0,55.1,4.0,100.0,70.5,11.0,1.0,9.1,0.0,10.7
179,2022-2023,10,Dortmund,Gregor Kobel,SUI,24,90.0,Away,Union Berlin,Defeat,5.0,2.0,3.0,60.0,1.7,3.0,4.0,75.0,35.0,4.0,5.7,27.6,7.0,28.6,30.3,7.0,0.0,0.0,2.0,15.3
180,2022-2023,10,Bayern Munich,Sven Ulreich,GER,34,90.0,Home,Freiburg,Win,0.0,0.0,0.0,,0.0,3.0,11.0,27.3,49.0,7.0,22.4,26.9,5.0,0.0,17.0,3.0,1.0,33.3,1.0,13.6
181,2022-2023,10,Freiburg,Mark Flekken,NED,29,90.0,Away,Bayern Munich,Defeat,8.0,5.0,3.0,37.5,3.6,9.0,18.0,50.0,32.0,1.0,40.6,36.3,7.0,71.4,59.1,6.0,0.0,0.0,1.0,16.3
182,2022-2023,11,Mainz 05,Robin Zentner,GER,27,90.0,Home,Köln,Win,2,0,2,100.0,0.1,6,13,46.2,24,3,41.7,37.5,5,60.0,49.6,4,0,0.0,1,15.1
183,2022-2023,11,Köln,Mark Uth,GER,31,1.0,Away,Mainz 05,Defeat,6,5,2,33.3,3.5,6,19,31.6,38,4,28.9,33.1,9,88.9,59.7,17,0,0.0,1,11.6
184,2022-2023,11,Augsburg,Tomáš Koubek,CZE,30,90.0,Home,RB Leipzig,Draw,7,3,4,57.1,2.7,10,29,34.5,24,1,66.7,52.2,13,100.0,70.5,4,1,25.0,0,6.7
185,2022-2023,11,RB Leipzig,Janis Blaswich,GER,31,90.0,Away,Augsburg,Draw,2,3,0,0.0,1.3,5,12,41.7,45,7,22.2,28.1,9,22.2,25.1,7,0,0.0,2,24.4
186,2022-2023,11,Dortmund,Gregor Kobel,SUI,24,90.0,Home,Stuttgart,Win,1,0,1,100.0,0.1,5,12,41.7,29,2,24.1,29.3,9,55.6,43.2,5,0,0.0,0,9.0
187,2022-2023,11,Stuttgart,Florian Müller,GER,24,90.0,Away,Dortmund,Defeat,10,5,5,50.0,3.9,4,8,50.0,27,6,29.6,27.1,3,0.0,12.7,9,0,0.0,2,18.9
188,2022-2023,11,Bayer Leverkusen,Lukáš Hrádecký,FIN,32,90.0,Home,Wolfsburg,Draw,1,2,1,0.0,1.3,4,9,44.4,22,4,31.8,32.9,4,50.0,49.8,0,0,,0,17.4
189,2022-2023,11,Wolfsburg,Koen Casteels,BEL,30,90.0,Away,Bayer Leverkusen,Draw,5,2,2,60.0,2.0,10,25,40.0,44,7,45.5,38.1,9,55.6,50.1,2,0,0.0,0,13.1
190,2022-2023,11,Freiburg,Mark Flekken,NED,29,90.0,Home,Werder Bremen,Win,1,0,1,100.0,0.2,6,20,30.0,25,4,64.0,48.6,6,66.7,50.5,2,0,0.0,0,11.1
191,2022-2023,11,Werder Bremen,Jiří Pavlenka,CZE,30,90.0,Away,Freiburg,Defeat,6,2,5,83.3,3.1,9,23,39.1,24,2,54.2,46.7,13,76.9,60.8,14,0,0.0,0,11.0
192,2022-2023,11,Hoffenheim,Oliver Baumann,GER,32,90.0,Home,Bayern Munich,Defeat,9,2,7,77.8,1.5,8,18,44.4,39,6,46.2,42.5,3,0.0,12.0,5,1,20.0,1,15.0
193,2022-2023,11,Bayern Munich,Sven Ulreich,GER,34,90.0,Away,Hoffenheim,Win,3,0,3,100.0,0.6,9,17,52.9,37,9,40.5,34.6,6,33.3,29.3,10,0,0.0,0,12.0
194,2022-2023,11,Mönchengladbach,Tobias Sippel,GER,34,90.0,Home,Eintracht Frankfurt,Defeat,5,3,2,40.0,1.7,2,12,16.7,36,4,30.6,29.3,3,33.3,33.7,4,1,25.0,1,20.8
195,2022-2023,11,Eintracht Frankfurt,Kevin Trapp,GER,32,90.0,Away,Mönchengladbach,Win,3,1,2,66.7,1.0,2,8,25.0,17,7,41.2,40.0,3,33.3,35.3,7,0,0.0,1,13.1
196,2022-2023,11,Bochum,Manuel Riemann,GER,34,90.0,Home,Union Berlin,Win,2,1,1,50.0,2.1,13,38,34.2,44,2,77.3,57.9,4,100.0,82.3,8,1,12.5,0,8.2
197,2022-2023,11,Union Berlin,Frederik Rønnow,DEN,30,90.0,Away,Bochum,Defeat,5,2,3,60.0,1.5,9,25,36.0,53,6,43.4,38.2,4,50.0,42.8,14,2,14.3,0,14.5
198,2022-2023,11,Hertha BSC,Oliver Christensen,DEN,23,90.0,Home,Schalke 04,Win,2,1,1,50.0,0.7,5,17,29.4,31,5,38.7,37.8,8,62.5,56.8,7,0,0.0,2,19.3
199,2022-2023,11,Schalke 04,Alexander Schwolow,GER,30,90.0,Away,Hertha BSC,Defeat,4,2,2,50.0,1.8,6,29,20.7,30,3,66.7,48.7,11,81.8,60.0,10,0,0.0,1,15.7
