,Season,Week_No,Team,Opponent,Venue,Result,Player Name,Minute,Event,X_cord,Y_cord,xGoal,Situation,Type,Assist Player,Assist Type
857,2021-2022,4,RasenBallsport Leipzig,Bayern Munich,Home,Defeat,Yussuf Poulsen,86,MissedShots,0.76,0.37,0.0142754260450601,OpenPlay,RightFoot,,None
858,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Robert Lewandowski,7,MissedShots,0.931999969482422,0.515,0.3671777844429016,FromCorner,RightFoot,Joshua Kimmich,Cross
859,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Robert Lewandowski,11,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
860,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Serge Gnabry,13,BlockedShot,0.8030000305175782,0.3609999847412109,0.0417232140898704,OpenPlay,LeftFoot,Leroy Sané,Pass
861,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Joshua Kimmich,13,MissedShots,0.7880000305175782,0.4629999923706054,0.0489929988980293,OpenPlay,RightFoot,Thomas Müller,Pass
862,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Leroy Sané,25,MissedShots,0.765,0.5109999847412109,0.0327306389808654,SetPiece,LeftFoot,,TakeOn
863,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Alphonso Davies,32,BlockedShot,0.7290000152587891,0.4379999923706055,0.0107267582789063,FromCorner,LeftFoot,Leon Goretzka,HeadPass
864,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Leon Goretzka,37,BlockedShot,0.93,0.3520000076293945,0.1055326834321022,OpenPlay,RightFoot,Robert Lewandowski,Pass
865,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Robert Lewandowski,40,MissedShots,0.855999984741211,0.3940000152587891,0.1126024797558784,OpenPlay,RightFoot,Leroy Sané,Pass
866,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Jamal Musiala,46,Goal,0.9309999847412108,0.65,0.277188241481781,OpenPlay,LeftFoot,Alphonso Davies,Cross
867,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Robert Lewandowski,48,MissedShots,0.8869999694824219,0.4570000076293945,0.1386803835630417,OpenPlay,RightFoot,Leroy Sané,Pass
868,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Robert Lewandowski,52,SavedShot,0.8719999694824219,0.4590000152587891,0.3278029859066009,OpenPlay,LeftFoot,Alphonso Davies,Pass
869,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Leon Goretzka,52,MissedShots,0.769000015258789,0.3259999847412109,0.0165546368807554,OpenPlay,RightFoot,,Rebound
870,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Leroy Sané,53,Goal,0.975999984741211,0.5259999847412109,0.9504359364509584,OpenPlay,LeftFoot,Jamal Musiala,Pass
871,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Marcel Sabitzer,87,SavedShot,0.9,0.5220000076293946,0.1431130468845367,OpenPlay,LeftFoot,Alphonso Davies,Pass
872,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Marcel Sabitzer,87,MissedShots,0.948000030517578,0.5259999847412109,0.511899471282959,OpenPlay,Head,,Rebound
873,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Niklas Süle,90,BlockedShot,0.745,0.335,0.0204463358968496,OpenPlay,RightFoot,Eric Maxim Choupo-Moting,Pass
874,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Eric Maxim Choupo-Moting,91,Goal,0.875999984741211,0.4759999847412109,0.4981690049171448,OpenPlay,RightFoot,Joshua Kimmich,Throughball
875,2021-2022,4,Bayern Munich,RasenBallsport Leipzig,Away,Win,Joshua Kimmich,92,BlockedShot,0.7319999694824219,0.575999984741211,0.0180470049381256,OpenPlay,RightFoot,Leroy Sané,Pass
876,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Jens Petter Hauge,1,MissedShots,0.8190000152587891,0.5620000076293945,0.043031558394432,OpenPlay,LeftFoot,Daichi Kamada,HeadPass
877,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Sam Lammers,12,MissedShots,0.8809999847412109,0.45,0.014915969222784,FromCorner,Head,Ajdin Hrustic,Aerial
878,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Daichi Kamada,21,SavedShot,0.7980000305175782,0.465,0.0453896336257457,OpenPlay,LeftFoot,Jesper Lindstrom,Pass
879,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Jesper Lindstrom,23,BlockedShot,0.879000015258789,0.3759999847412109,0.0503025017678737,OpenPlay,RightFoot,Erik Durm,Cross
880,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Martin Hinteregger,24,BlockedShot,0.6609999847412109,0.445,0.0111103672534227,OpenPlay,LeftFoot,Evan Ndicka,Pass
881,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Daichi Kamada,26,SavedShot,0.81,0.715,0.025834284722805,OpenPlay,LeftFoot,Jens Petter Hauge,Pass
882,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Ajdin Hrustic,34,BlockedShot,0.6859999847412109,0.615,0.0124201085418462,OpenPlay,LeftFoot,Djibril Sow,Pass
883,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Sam Lammers,41,MissedShots,0.8169999694824219,0.544000015258789,0.0631686449050903,OpenPlay,RightFoot,Daichi Kamada,Pass
884,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Kristijan Jakic,60,BlockedShot,0.775,0.3559999847412109,0.0206063780933618,OpenPlay,RightFoot,Sam Lammers,Pass
885,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Sam Lammers,60,SavedShot,0.9719999694824218,0.3890000152587891,0.0949994251132011,OpenPlay,RightFoot,,Rebound
886,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Martin Hinteregger,61,ShotOnPost,0.948000030517578,0.5259999847412109,0.4429769217967987,FromCorner,Head,Christopher Lenz,Cross
887,2021-2022,4,Eintracht Frankfurt,VfB Stuttgart,Home,Draw,Filip Kostic,78,Goal,0.8540000152587891,0.755,0.0329206138849258,OpenPlay,LeftFoot,Djibril Sow,Pass
888,2021-2022,4,VfB Stuttgart,Eintracht Frankfurt,Away,Draw,Waldemar Anton,8,MissedShots,0.8730000305175781,0.4709999847412109,0.0638124644756317,FromCorner,RightFoot,Omar Marmoush,Pass
889,2021-2022,4,VfB Stuttgart,Eintracht Frankfurt,Away,Draw,Philipp Klement,14,BlockedShot,0.700999984741211,0.5059999847412109,0.0408824943006038,DirectFreekick,LeftFoot,,Standard
890,2021-2022,4,VfB Stuttgart,Eintracht Frankfurt,Away,Draw,Omar Marmoush,16,SavedShot,0.950999984741211,0.67,0.2696787714958191,OpenPlay,RightFoot,Philipp Klement,TakeOn
891,2021-2022,4,VfB Stuttgart,Eintracht Frankfurt,Away,Draw,Roberto Massimo,33,SavedShot,0.9009999847412108,0.2720000076293945,0.0354348793625831,OpenPlay,RightFoot,Omar Marmoush,Pass
892,2021-2022,4,VfB Stuttgart,Eintracht Frankfurt,Away,Draw,Omar Marmoush,50,MissedShots,0.914000015258789,0.3279999923706054,0.0669025555253028,OpenPlay,RightFoot,Roberto Massimo,BallTouch
893,2021-2022,4,VfB Stuttgart,Eintracht Frankfurt,Away,Draw,Wataru Endo,86,BlockedShot,0.8690000152587891,0.3759999847412109,0.0619536489248275,OpenPlay,RightFoot,Tanguy Coulibaly,Pass
894,2021-2022,4,VfB Stuttgart,Eintracht Frankfurt,Away,Draw,Omar Marmoush,87,BlockedShot,0.894000015258789,0.4359999847412109,0.0795781537890434,OpenPlay,RightFoot,Tanguy Coulibaly,HeadPass
895,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Eduard Löwen,6,MissedShots,0.784000015258789,0.2339999961853027,0.046618428081274,DirectFreekick,RightFoot,,Standard
896,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Danilo Soares,43,BlockedShot,0.8340000152587891,0.7719999694824219,0.0204123351722955,OpenPlay,LeftFoot,Armel Bella Kotchap,Pass
897,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Armel Bella Kotchap,46,MissedShots,0.735999984741211,0.605999984741211,0.0111402757465839,OpenPlay,RightFoot,,None
898,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Konstantinos Stafylidis,48,BlockedShot,0.7030000305175781,0.485,0.0226870626211166,FromCorner,LeftFoot,Danilo Soares,Pass
899,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Eduard Löwen,52,MissedShots,0.7340000152587891,0.590999984741211,0.0531884729862213,DirectFreekick,RightFoot,,Standard
900,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Eduard Löwen,52,MissedShots,0.7240000152587891,0.5379999923706055,0.0136584639549255,OpenPlay,RightFoot,Sebastian Polter,Pass
901,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Konstantinos Stafylidis,54,SavedShot,0.8109999847412109,0.225,0.0537674762308597,DirectFreekick,LeftFoot,,Standard
902,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Danilo Soares,56,MissedShots,0.7909999847412109,0.639000015258789,0.0253039915114641,OpenPlay,RightFoot,Armel Bella Kotchap,TakeOn
903,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Gerrit Holtmann,58,SavedShot,0.9459999847412108,0.6370000076293946,0.0866930708289146,OpenPlay,LeftFoot,Eduard Löwen,TakeOn
904,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Simon Zoller,58,Goal,0.941999969482422,0.484000015258789,0.5587301850318909,OpenPlay,LeftFoot,,Rebound
905,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Eduard Löwen,61,MissedShots,0.720999984741211,0.595999984741211,0.0461638905107975,DirectFreekick,RightFoot,,Standard
906,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Konstantinos Stafylidis,64,MissedShots,0.7719999694824219,0.4070000076293945,0.0200018770992755,FromCorner,RightFoot,,None
907,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Eduard Löwen,71,BlockedShot,0.7419999694824219,0.634000015258789,0.0188547205179929,OpenPlay,RightFoot,Elvis Rexhbecaj,Pass
908,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Saulo Decarli,85,SavedShot,0.879000015258789,0.494000015258789,0.0556039735674858,FromCorner,Head,Danilo Soares,Cross
909,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Eduard Löwen,93,BlockedShot,0.779000015258789,0.5529999923706055,0.0301633384078741,OpenPlay,RightFoot,Elvis Rexhbecaj,Pass
910,2021-2022,4,Bochum,Hertha Berlin,Home,Defeat,Danilo Soares,93,MissedShots,0.7419999694824219,0.675,0.0123212076723575,OpenPlay,LeftFoot,Herbert Bockhorn,Pass
911,2021-2022,4,Hertha Berlin,Bochum,Away,Win,Marco Richter,21,MissedShots,0.7709999847412109,0.4,0.026812570169568,OpenPlay,RightFoot,Lucas Tousart,BallRecovery
912,2021-2022,4,Hertha Berlin,Bochum,Away,Win,Suat Serdar,36,Goal,0.8480000305175781,0.534000015258789,0.0883834958076477,OpenPlay,RightFoot,Vladimir Darida,Pass
913,2021-2022,4,Hertha Berlin,Bochum,Away,Win,Suat Serdar,42,Goal,0.97,0.5970000076293945,0.4187237024307251,OpenPlay,LeftFoot,,BallTouch
914,2021-2022,4,Hertha Berlin,Bochum,Away,Win,Myziane Maolida,77,Goal,0.8169999694824219,0.5159999847412109,0.0625775605440139,OpenPlay,LeftFoot,Vladimir Darida,Pass
915,2021-2022,4,Hertha Berlin,Bochum,Away,Win,Lucas Tousart,92,SavedShot,0.4559999847412109,0.1929999923706054,0.0087332436814904,OpenPlay,RightFoot,,Tackle
916,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Luca Netz,10,MissedShots,0.7609999847412109,0.649000015258789,0.022599933668971,OpenPlay,LeftFoot,Alassane Pléa,Pass
917,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Lars Stindl,16,BlockedShot,0.8480000305175781,0.4779999923706055,0.0943074524402618,OpenPlay,RightFoot,Luca Netz,Pass
918,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Alassane Pléa,20,MissedShots,0.8180000305175781,0.4540000152587891,0.0528387203812599,OpenPlay,RightFoot,,None
919,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Lars Stindl,23,BlockedShot,0.85,0.4540000152587891,0.1052015721797943,OpenPlay,RightFoot,,TakeOn
920,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Jonas Hofmann,26,MissedShots,0.9230000305175782,0.5479999923706055,0.3609779179096222,OpenPlay,RightFoot,Joe Scally,Cross
921,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Joe Scally,31,MissedShots,0.8119999694824219,0.3420000076293945,0.0332889482378959,OpenPlay,RightFoot,Alassane Pléa,Pass
922,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Matthias Ginter,33,MissedShots,0.926999969482422,0.5979999923706054,0.4213083386421203,FromCorner,LeftFoot,,None
923,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Lars Stindl,34,Goal,0.7219999694824218,0.3820000076293945,0.0179285295307636,OpenPlay,RightFoot,Luca Netz,Pass
924,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Matthias Ginter,45,BlockedShot,0.8969999694824219,0.595999984741211,0.0286170467734336,FromCorner,Head,Jonas Hofmann,Cross
925,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Hannes Wolf,49,BlockedShot,0.775,0.41,0.0197356585413217,OpenPlay,LeftFoot,Alassane Pléa,Cross
926,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Alassane Pléa,50,BlockedShot,0.794000015258789,0.6819999694824219,0.026479747146368,OpenPlay,RightFoot,Florian Neuhaus,Pass
927,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Lars Stindl,58,MissedShots,0.8290000152587891,0.5179999923706055,0.0421191193163394,OpenPlay,RightFoot,Alassane Pléa,HeadPass
928,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Florian Neuhaus,61,BlockedShot,0.7680000305175781,0.4540000152587891,0.0285881366580724,OpenPlay,RightFoot,Alassane Pléa,Pass
929,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Hannes Wolf,62,MissedShots,0.8530000305175781,0.475,0.0577729158103466,SetPiece,RightFoot,Lars Stindl,HeadPass
930,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Lars Stindl,68,Goal,0.895,0.4659999847412109,0.0823197439312934,OpenPlay,Head,Patrick Herrmann,Cross
931,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Denis Zakaria,71,Goal,0.855999984741211,0.4540000152587891,0.1101300343871116,OpenPlay,RightFoot,Patrick Herrmann,Pass
932,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,László Bénes,85,SavedShot,0.9619999694824218,0.415,0.5291996598243713,OpenPlay,RightFoot,Alassane Pléa,Pass
933,2021-2022,4,Borussia M.Gladbach,Arminia Bielefeld,Home,Win,Patrick Herrmann,88,MissedShots,0.9059999847412108,0.3179999923706054,0.0959066823124885,OpenPlay,RightFoot,László Bénes,Chipped
934,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Robin Hack,0,MissedShots,0.7630000305175781,0.3220000076293945,0.0173968337476253,OpenPlay,RightFoot,Fabian Klos,TakeOn
935,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Patrick Wimmer,2,MissedShots,0.9309999847412108,0.4009999847412109,0.0954818129539489,OpenPlay,RightFoot,Robin Hack,Chipped
936,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Robin Hack,9,BlockedShot,0.8219999694824218,0.6969999694824218,0.0316503569483757,OpenPlay,RightFoot,,BallTouch
937,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Fabian Klos,18,MissedShots,0.8819999694824219,0.3189999961853027,0.051869198679924,OpenPlay,RightFoot,Masaya Okugawa,Pass
938,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Patrick Wimmer,32,BlockedShot,0.700999984741211,0.509000015258789,0.0151328928768634,OpenPlay,LeftFoot,Alessandro Schöpf,Pass
939,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Masaya Okugawa,45,SavedShot,0.884000015258789,0.644000015258789,0.2239886224269867,OpenPlay,LeftFoot,Manuel Prietl,Pass
940,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Masaya Okugawa,46,Goal,0.914000015258789,0.5470000076293945,0.4553874731063843,OpenPlay,RightFoot,,Rebound
941,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Fabian Klos,50,MissedShots,0.7780000305175782,0.649000015258789,0.0242162570357322,OpenPlay,RightFoot,Robin Hack,Pass
942,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Patrick Wimmer,60,SavedShot,0.9359999847412108,0.5070000076293946,0.1284874528646469,FromCorner,Head,Alessandro Schöpf,Cross
943,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Robin Hack,60,BlockedShot,0.7669999694824219,0.455,0.042782936245203,OpenPlay,RightFoot,,TakeOn
944,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Alessandro Schöpf,60,SavedShot,0.855999984741211,0.6430000305175781,0.046527624130249,OpenPlay,LeftFoot,Patrick Wimmer,Rebound
945,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Patrick Wimmer,61,SavedShot,0.96,0.62,0.047641459852457,FromCorner,RightFoot,Alessandro Schöpf,Cross
946,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Fabian Klos,63,MissedShots,0.919000015258789,0.509000015258789,0.0671453848481178,OpenPlay,Head,Robin Hack,Chipped
947,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Robin Hack,83,SavedShot,0.9590000152587892,0.3859999847412109,0.3105015754699707,OpenPlay,RightFoot,Jacob Laursen,Pass
948,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Cédric Brunner,85,BlockedShot,0.7440000152587891,0.3220000076293945,0.0126215247437357,OpenPlay,RightFoot,Alessandro Schöpf,Pass
949,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Manuel Prietl,86,SavedShot,0.74,0.3890000152587891,0.0126939164474606,OpenPlay,RightFoot,Janni Serra,Pass
950,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Cédric Brunner,91,MissedShots,0.7030000305175781,0.365,0.0106336995959281,OpenPlay,RightFoot,Alessandro Schöpf,Pass
951,2021-2022,4,Arminia Bielefeld,Borussia M.Gladbach,Away,Defeat,Janni Serra,92,MissedShots,0.8809999847412109,0.47,0.0417278856039047,OpenPlay,Head,Robin Hack,Aerial
952,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Lucas Tousart,14,BlockedShot,0.85,0.5929999923706055,0.072583258152008,OpenPlay,RightFoot,Myziane Maolida,Pass
953,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Suat Serdar,15,MissedShots,0.845,0.5479999923706055,0.3131796717643738,OpenPlay,RightFoot,Ishak Belfodil,Pass
954,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Myziane Maolida,21,BlockedShot,0.6980000305175781,0.445,0.0127645805478096,FromCorner,LeftFoot,,None
955,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Kevin-Prince Boateng,38,MissedShots,0.750999984741211,0.6609999847412109,0.0149102406576275,FromCorner,RightFoot,,None
956,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Myziane Maolida,38,MissedShots,0.985999984741211,0.5879999923706055,0.2838277220726013,OpenPlay,RightFoot,Deyovaisio Zeefuik,Cross
957,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Suat Serdar,43,BlockedShot,0.8030000305175782,0.6609999847412109,0.0278868433088064,OpenPlay,RightFoot,,None
958,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Niklas Stark,52,MissedShots,0.9080000305175782,0.4720000076293945,0.0788711681962013,FromCorner,Head,Márton Dárdai,Cross
959,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Ishak Belfodil,53,SavedShot,0.8619999694824219,0.7330000305175781,0.0314166322350502,OpenPlay,RightFoot,Suat Serdar,Pass
960,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Jurgen Ekkelenkamp,60,Goal,0.9259999847412108,0.5,0.3638456761837005,FromCorner,Head,Márton Dárdai,Cross
961,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Myziane Maolida,65,BlockedShot,0.7430000305175781,0.5120000076293946,0.0236848555505275,OpenPlay,RightFoot,Dennis Jastrzembski,Pass
962,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Linus Gechter,69,MissedShots,0.8959999847412109,0.424000015258789,0.0365092307329177,FromCorner,Head,Marco Richter,Cross
963,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Lucas Tousart,69,BlockedShot,0.8959999847412109,0.705999984741211,0.0321195535361766,FromCorner,LeftFoot,Jurgen Ekkelenkamp,Pass
964,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Davie Selke,75,MissedShots,0.906999969482422,0.4070000076293945,0.0379066988825798,FromCorner,Head,Marco Richter,Cross
965,2021-2022,5,Hertha Berlin,Greuther Fuerth,Home,Win,Davie Selke,77,SavedShot,0.978000030517578,0.315,0.2613420486450195,SetPiece,RightFoot,Marco Richter,Chipped
966,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Jetro Willems,0,MissedShots,0.855999984741211,0.8119999694824219,0.0145990308374166,OpenPlay,LeftFoot,,None
967,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Håvard Nielsen,5,BlockedShot,0.8690000152587891,0.3259999847412109,0.0542033910751342,OpenPlay,LeftFoot,Jeremy Dudziak,Pass
968,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Håvard Nielsen,17,MissedShots,0.9109999847412108,0.6,0.0138796661049127,FromCorner,Head,Paul Seguin,Aerial
969,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Håvard Nielsen,22,MissedShots,0.7319999694824219,0.6329999923706054,0.011487846262753,OpenPlay,RightFoot,Branimir Hrgota,HeadPass
970,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Maximilian Bauer,41,BlockedShot,0.91,0.5879999923706055,0.0769696533679962,SetPiece,RightFoot,,None
971,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Cedric Itten,41,SavedShot,0.909000015258789,0.4820000076293945,0.5033320188522339,SetPiece,LeftFoot,,Rebound
972,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Jetro Willems,49,MissedShots,0.855999984741211,0.615999984741211,0.0728412121534347,OpenPlay,RightFoot,Jeremy Dudziak,Pass
973,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Branimir Hrgota,56,Goal,0.885,0.5,0.75777667760849,Penalty,LeftFoot,,Standard
974,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Håvard Nielsen,61,SavedShot,0.8730000305175781,0.4729999923706054,0.0405392535030841,OpenPlay,Head,Paul Seguin,Cross
975,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Maximilian Bauer,78,OwnGoal,0.0259999990463256,0.4870000076293945,0.0,FromCorner,RightFoot,,None
976,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Håvard Nielsen,84,MissedShots,0.8540000152587891,0.479000015258789,0.0095133827999234,SetPiece,Head,Paul Seguin,Aerial
977,2021-2022,5,Greuther Fuerth,Hertha Berlin,Away,Defeat,Dickson Abiama,89,MissedShots,0.906999969482422,0.5220000076293946,0.0363875292241573,OpenPlay,Head,Branimir Hrgota,Aerial
978,2021-2022,5,Augsburg,Borussia M.Gladbach,Home,Win,Ruben Vargas,5,MissedShots,0.8109999847412109,0.7959999847412109,0.0211965478956699,OpenPlay,RightFoot,Iago,Pass
979,2021-2022,5,Augsburg,Borussia M.Gladbach,Home,Win,André Hahn,26,BlockedShot,0.950999984741211,0.3010000038146972,0.0214744359254837,OpenPlay,RightFoot,Iago,Cross
980,2021-2022,5,Augsburg,Borussia M.Gladbach,Home,Win,Robert Gumny,44,BlockedShot,0.906999969482422,0.2820000076293945,0.0419654101133346,OpenPlay,RightFoot,Andi Zeqiri,Pass
981,2021-2022,5,Augsburg,Borussia M.Gladbach,Home,Win,Niklas Dorsch,55,MissedShots,0.745,0.475,0.0182732343673706,OpenPlay,RightFoot,,None
982,2021-2022,5,Augsburg,Borussia M.Gladbach,Home,Win,Florian Niederlechner,79,Goal,0.9030000305175782,0.419000015258789,0.3918911516666412,OpenPlay,LeftFoot,Ruben Vargas,Pass
983,2021-2022,5,Borussia M.Gladbach,Augsburg,Away,Defeat,Alassane Pléa,10,BlockedShot,0.91,0.2460000038146972,0.0333520025014877,OpenPlay,RightFoot,Denis Zakaria,Pass
984,2021-2022,5,Borussia M.Gladbach,Augsburg,Away,Defeat,Denis Zakaria,10,BlockedShot,0.81,0.3520000076293945,0.027241064235568,OpenPlay,RightFoot,,Rebound
985,2021-2022,5,Borussia M.Gladbach,Augsburg,Away,Defeat,Patrick Herrmann,18,MissedShots,0.845999984741211,0.805,0.0561285577714443,DirectFreekick,RightFoot,,Standard
986,2021-2022,5,Borussia M.Gladbach,Augsburg,Away,Defeat,Alassane Pléa,22,BlockedShot,0.86,0.4670000076293945,0.0578420907258987,OpenPlay,RightFoot,Joe Scally,Cross
987,2021-2022,5,Borussia M.Gladbach,Augsburg,Away,Defeat,Alassane Pléa,22,MissedShots,0.936999969482422,0.495,0.1266452670097351,FromCorner,Head,Patrick Herrmann,Cross
988,2021-2022,5,Borussia M.Gladbach,Augsburg,Away,Defeat,Louis Beyer,31,BlockedShot,0.87,0.4820000076293945,0.0795440599322319,SetPiece,RightFoot,Lars Stindl,BallTouch
989,2021-2022,5,Borussia M.Gladbach,Augsburg,Away,Defeat,Alassane Pléa,60,BlockedShot,0.85,0.4329999923706055,0.0866030976176261,OpenPlay,LeftFoot,Florian Neuhaus,Pass
990,2021-2022,5,Borussia M.Gladbach,Augsburg,Away,Defeat,Hannes Wolf,62,BlockedShot,0.8080000305175781,0.265,0.0644538551568985,DirectFreekick,LeftFoot,,Standard
991,2021-2022,5,Borussia M.Gladbach,Augsburg,Away,Defeat,Lars Stindl,66,MissedShots,0.97,0.5870000076293945,0.1911703944206237,SetPiece,Head,Patrick Herrmann,Cross
992,2021-2022,5,Borussia M.Gladbach,Augsburg,Away,Defeat,Joe Scally,72,BlockedShot,0.735,0.6029999923706054,0.0134460711851716,OpenPlay,LeftFoot,,None
