,Season,Week_No,Team,Opponent,Venue,Result,Player Name,Minute,Event,X_cord,Y_cord,xGoal,Situation,Type,Assist Player,Assist Type
473,2017-2018,3,Hamburger SV,RasenBallsport Leipzig,Home,Defeat,Gian-Luca Waldschmidt,48,MissedShots,0.7909999847412109,0.36,0.0855827182531356,DirectFreekick,LeftFoot,,Standard
474,2017-2018,3,Hamburger SV,RasenBallsport Leipzig,Home,Defeat,Gian-Luca Waldschmidt,59,MissedShots,0.7859999847412109,0.439000015258789,0.0510341823101043,OpenPlay,LeftFoot,Bobby Wood,LayOff
475,2017-2018,3,Hamburger SV,RasenBallsport Leipzig,Home,Defeat,Sven Schipplock,74,SavedShot,0.96,0.4970000076293945,0.616540789604187,FromCorner,RightFoot,,None
476,2017-2018,3,Hamburger SV,RasenBallsport Leipzig,Home,Defeat,André Hahn,91,MissedShots,0.7619999694824219,0.67,0.0187479238957166,OpenPlay,RightFoot,Gotoku Sakai,Pass
477,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Naby Keita,3,MissedShots,0.8469999694824218,0.385,0.0888251811265945,OpenPlay,LeftFoot,,TakeOn
478,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Jean-Kevin Augustin,5,ShotOnPost,0.92,0.534000015258789,0.1378072947263717,OpenPlay,LeftFoot,Timo Werner,Pass
479,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Naby Keita,9,BlockedShot,0.769000015258789,0.59,0.0195513907819986,FromCorner,LeftFoot,,None
480,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Willi Orban,10,BlockedShot,0.870999984741211,0.3859999847412109,0.0897286459803581,OpenPlay,RightFoot,Timo Werner,Pass
481,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Timo Werner,15,SavedShot,0.9619999694824218,0.6469999694824219,0.0918160527944564,OpenPlay,LeftFoot,Bruma,Pass
482,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Jean-Kevin Augustin,29,MissedShots,0.921999969482422,0.5129999923706055,0.1388820260763168,OpenPlay,RightFoot,Timo Werner,Pass
483,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Marcel Sabitzer,36,MissedShots,0.91,0.3179999923706054,0.040785402059555,SetPiece,RightFoot,Willi Orban,HeadPass
484,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Naby Keita,39,MissedShots,0.6940000152587891,0.5729999923706055,0.0092696538195014,OpenPlay,RightFoot,,TakeOn
485,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Naby Keita,55,BlockedShot,0.6709999847412109,0.4659999847412109,0.0092227365821599,OpenPlay,RightFoot,Dayotchanculle Upamecano,None
486,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Marcel Halstenberg,61,BlockedShot,0.7959999847412109,0.5059999847412109,0.0307246875017881,FromCorner,LeftFoot,,None
487,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Bruma,63,SavedShot,0.8219999694824218,0.7019999694824218,0.0291100852191448,OpenPlay,RightFoot,Diego Demme,Pass
488,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Naby Keita,66,Goal,0.6990000152587891,0.4759999847412109,0.0170989632606506,SetPiece,RightFoot,Marcel Sabitzer,Pass
489,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Marcel Sabitzer,69,BlockedShot,0.8180000305175781,0.6519999694824219,0.0539490953087806,OpenPlay,LeftFoot,Naby Keita,BallRecovery
490,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Timo Werner,71,MissedShots,0.9409999847412108,0.575999984741211,0.0889977440237999,FromCorner,RightFoot,Kevin Kampl,Cross
491,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Timo Werner,74,Goal,0.8480000305175781,0.505,0.4268440306186676,OpenPlay,RightFoot,Kevin Kampl,BallRecovery
492,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Diego Demme,76,MissedShots,0.735999984741211,0.750999984741211,0.0149463592097163,FromCorner,RightFoot,Marcel Sabitzer,Pass
493,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Kevin Kampl,79,MissedShots,0.8690000152587891,0.7269999694824218,0.0353375412523746,OpenPlay,LeftFoot,,None
494,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Naby Keita,81,MissedShots,0.7819999694824219,0.3479999923706054,0.0144468042999506,FromCorner,RightFoot,,Aerial
495,2017-2018,3,RasenBallsport Leipzig,Hamburger SV,Away,Win,Marcel Halstenberg,84,BlockedShot,0.860999984741211,0.7240000152587891,0.039224874228239,OpenPlay,LeftFoot,Kevin Kampl,Pass
496,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Daniel Brosinski,14,MissedShots,0.6969999694824218,0.4809999847412109,0.0307481568306684,OpenPlay,RightFoot,Fabian Frei,Pass
497,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Danny Latza,18,MissedShots,0.855,0.605,0.0626029670238494,OpenPlay,LeftFoot,,None
498,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Daniel Brosinski,35,BlockedShot,0.7290000152587891,0.5729999923706055,0.0192028004676103,OpenPlay,RightFoot,Fabian Frei,Pass
499,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Levin Öztunali,36,ShotOnPost,0.754000015258789,0.4179999923706055,0.0226817913353443,OpenPlay,LeftFoot,Pablo De Blasis,Pass
500,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Yoshinori Muto,44,Goal,0.919000015258789,0.48,0.417624682188034,OpenPlay,LeftFoot,Daniel Brosinski,Cross
501,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Fabian Frei,47,MissedShots,0.775,0.6170000076293946,0.0230077821761369,OpenPlay,RightFoot,,None
502,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Levin Öztunali,53,SavedShot,0.7369999694824219,0.7909999847412109,0.0312291011214256,DirectFreekick,RightFoot,,Standard
503,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Abdou Diallo,56,Goal,0.983000030517578,0.5709999847412109,0.435135006904602,SetPiece,Head,Levin Öztunali,Cross
504,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Leon Balogun,58,MissedShots,0.901999969482422,0.545,0.0332722030580043,SetPiece,Head,Levin Öztunali,Aerial
505,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Giulio Donati,68,BlockedShot,0.8080000305175781,0.3010000038146972,0.0324802957475185,OpenPlay,RightFoot,Pablo De Blasis,Pass
506,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Yoshinori Muto,70,BlockedShot,0.7980000305175782,0.7,0.0318762771785259,OpenPlay,LeftFoot,Pablo De Blasis,Pass
507,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Suat Serdar,70,Goal,0.8190000152587891,0.5629999923706055,0.061237633228302,OpenPlay,RightFoot,Levin Öztunali,Pass
508,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Pablo De Blasis,72,MissedShots,0.6969999694824218,0.835,0.0106162559241056,OpenPlay,RightFoot,,Interception
509,2017-2018,3,Mainz 05,Bayer Leverkusen,Home,Win,Pablo De Blasis,76,SavedShot,0.8619999694824219,0.4459999847412109,0.1260913461446762,OpenPlay,RightFoot,Levin Öztunali,Pass
510,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Dominik Kohr,8,MissedShots,0.933000030517578,0.6270000076293946,0.0134643372148275,FromCorner,Head,Jonathan Tah,Aerial
511,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Admir Mehmedi,15,BlockedShot,0.8490000152587891,0.25,0.0263336598873138,OpenPlay,LeftFoot,Kevin Volland,Pass
512,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Dominik Kohr,21,Goal,0.865999984741211,0.4620000076293945,0.0973855257034301,OpenPlay,RightFoot,Wendell,TakeOn
513,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Benjamin Henrichs,26,BlockedShot,0.7290000152587891,0.6569999694824219,0.0168749932199716,OpenPlay,RightFoot,,None
514,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Kevin Volland,54,MissedShots,0.9059999847412108,0.5029999923706054,0.1243868693709373,OpenPlay,Head,Karim Bellarabi,Cross
515,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Dominik Kohr,61,MissedShots,0.7130000305175781,0.7269999694824218,0.0129941413179039,OpenPlay,RightFoot,Wendell,Pass
516,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Admir Mehmedi,64,MissedShots,0.9259999847412108,0.8019999694824219,0.075500763952732,DirectFreekick,RightFoot,,Standard
517,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Karim Bellarabi,66,SavedShot,0.755,0.6329999923706054,0.0202401373535394,OpenPlay,RightFoot,Kai Havertz,HeadPass
518,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Karim Bellarabi,74,MissedShots,0.7769999694824219,0.6869999694824219,0.0163604374974966,OpenPlay,RightFoot,Admir Mehmedi,Pass
519,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Joel Pohjanpalo,78,MissedShots,0.8859999847412109,0.555,0.0553082898259162,OpenPlay,RightFoot,Benjamin Henrichs,Cross
520,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Charles Aránguiz,87,BlockedShot,0.8159999847412109,0.3029999923706055,0.0836702138185501,DirectFreekick,RightFoot,,Standard
521,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Stefan Kießling,87,MissedShots,0.93,0.5129999923706055,0.3685252964496612,FromCorner,Head,Admir Mehmedi,Cross
522,2017-2018,3,Bayer Leverkusen,Mainz 05,Away,Defeat,Sven Bender,90,MissedShots,0.92,0.4520000076293945,0.0537230595946311,SetPiece,Head,Wendell,Aerial
523,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Yannick Gerhardt,9,BlockedShot,0.7959999847412109,0.715,0.0227478593587875,OpenPlay,LeftFoot,Mario Gomez,Pass
524,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Maximilian Arnold,13,BlockedShot,0.795,0.27,0.0597258545458316,DirectFreekick,LeftFoot,,Standard
525,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Divock Origi,16,MissedShots,0.879000015258789,0.33,0.0564690716564655,OpenPlay,RightFoot,Daniel Didavi,BallRecovery
526,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Josuha Guilavogui,30,BlockedShot,0.911999969482422,0.3320000076293945,0.0721693485975265,OpenPlay,RightFoot,William,Pass
527,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Divock Origi,33,SavedShot,0.7140000152587891,0.489000015258789,0.014532926492393,OpenPlay,RightFoot,Ignacio Camacho,BallRecovery
528,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Daniel Didavi,51,Goal,0.7319999694824219,0.4070000076293945,0.051905769854784,DirectFreekick,LeftFoot,,Standard
529,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Daniel Didavi,56,SavedShot,0.7859999847412109,0.585,0.0433400087058544,OpenPlay,LeftFoot,William,Pass
530,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Daniel Didavi,60,MissedShots,0.909000015258789,0.545,0.1405620574951172,OpenPlay,LeftFoot,Divock Origi,Pass
531,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Divock Origi,60,BlockedShot,0.9359999847412108,0.4009999847412109,0.4255581796169281,OpenPlay,RightFoot,Josuha Guilavogui,Pass
532,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Daniel Didavi,60,BlockedShot,0.938000030517578,0.3129999923706055,0.08565554022789,OpenPlay,RightFoot,William,Pass
533,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Ignacio Camacho,61,SavedShot,0.9030000305175782,0.4370000076293945,0.0183626618236303,FromCorner,Head,Daniel Didavi,Aerial
534,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Daniel Didavi,73,MissedShots,0.7480000305175781,0.4759999847412109,0.0292785130441188,OpenPlay,LeftFoot,Felix Uduokhai,Pass
535,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Divock Origi,77,MissedShots,0.740999984741211,0.524000015258789,0.0164648219943046,OpenPlay,RightFoot,Landry Dimata,None
536,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Yannick Gerhardt,85,MissedShots,0.85,0.69,0.0219736583530902,OpenPlay,LeftFoot,William,Cross
537,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Maximilian Arnold,85,SavedShot,0.7580000305175781,0.4870000076293945,0.0186003949493169,OpenPlay,LeftFoot,,Rebound
538,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Divock Origi,87,SavedShot,0.785,0.3060000038146973,0.0204648748040199,OpenPlay,LeftFoot,Yunus Malli,BallRecovery
539,2017-2018,3,Wolfsburg,Hannover 96,Home,Draw,Maximilian Arnold,89,BlockedShot,0.785,0.5479999923706055,0.0371040664613246,OpenPlay,RightFoot,Landry Dimata,Pass
540,2017-2018,3,Hannover 96,Wolfsburg,Away,Draw,Jonathas,1,MissedShots,0.9640000152587892,0.439000015258789,0.1204268559813499,OpenPlay,LeftFoot,Martin Harnik,Cross
541,2017-2018,3,Hannover 96,Wolfsburg,Away,Draw,Martin Harnik,10,MissedShots,0.9030000305175782,0.675,0.0601905323565006,SetPiece,LeftFoot,Jonathas,HeadPass
542,2017-2018,3,Hannover 96,Wolfsburg,Away,Draw,Felix Klaus,48,SavedShot,0.88,0.605999984741211,0.095259204506874,OpenPlay,RightFoot,Jonathas,Pass
543,2017-2018,3,Hannover 96,Wolfsburg,Away,Draw,Felix Klaus,49,MissedShots,0.755,0.7580000305175781,0.0191477462649345,OpenPlay,RightFoot,Manuel Schmiedebach,Pass
544,2017-2018,3,Hannover 96,Wolfsburg,Away,Draw,Martin Harnik,74,Goal,0.9669999694824218,0.4759999847412109,0.1082523539662361,OpenPlay,RightFoot,,None
545,2017-2018,3,Hannover 96,Wolfsburg,Away,Draw,Martin Harnik,83,MissedShots,0.9209999847412108,0.5659999847412109,0.0494363717734813,OpenPlay,Head,Julian Korb,Aerial
546,2017-2018,3,Hannover 96,Wolfsburg,Away,Draw,Niclas Füllkrug,88,MissedShots,0.906999969482422,0.769000015258789,0.0274429507553577,OpenPlay,LeftFoot,Matthias Ostrzolek,Pass
547,2017-2018,3,Freiburg,Borussia Dortmund,Home,Draw,Tim Kleindienst,5,SavedShot,0.8590000152587891,0.4579999923706054,0.3066029548645019,OpenPlay,RightFoot,Yoric Ravet,Pass
548,2017-2018,3,Freiburg,Borussia Dortmund,Home,Draw,Tim Kleindienst,5,BlockedShot,0.96,0.3859999847412109,0.0943986177444458,OpenPlay,LeftFoot,,Interception
549,2017-2018,3,Freiburg,Borussia Dortmund,Home,Draw,Tim Kleindienst,24,MissedShots,0.855,0.4020000076293945,0.037817470729351,OpenPlay,RightFoot,Christian Günter,Cross
550,2017-2018,3,Freiburg,Borussia Dortmund,Home,Draw,Vincent Sierro,25,BlockedShot,0.7719999694824219,0.515,0.0315346084535121,OpenPlay,LeftFoot,Janik Haberer,Pass
551,2017-2018,3,Freiburg,Borussia Dortmund,Home,Draw,Marco Terrazzino,75,MissedShots,0.7119999694824218,0.7,0.0084519712254405,SetPiece,LeftFoot,,None
552,2017-2018,3,Freiburg,Borussia Dortmund,Home,Draw,Christian Günter,78,SavedShot,0.740999984741211,0.6809999847412109,0.0112699531018733,OpenPlay,LeftFoot,,None
553,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Mario Götze,8,BlockedShot,0.87,0.5970000076293945,0.0714909732341766,OpenPlay,RightFoot,,None
554,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Pierre-Emerick Aubameyang,10,MissedShots,0.9409999847412108,0.5870000076293945,0.2202648222446441,OpenPlay,Head,Mario Götze,Cross
555,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Sokratis,35,MissedShots,0.69,0.3890000152587891,0.0144345825538039,OpenPlay,RightFoot,Ömer Toprak,Pass
556,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Nuri Sahin,39,SavedShot,0.7069999694824218,0.5940000152587891,0.0164376255124807,OpenPlay,LeftFoot,Sokratis,Pass
557,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Pierre-Emerick Aubameyang,42,BlockedShot,0.8430000305175781,0.485,0.0836765170097351,OpenPlay,LeftFoot,Mario Götze,Pass
558,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Christian Pulisic,46,SavedShot,0.9259999847412108,0.6140000152587891,0.2941463589668274,OpenPlay,LeftFoot,Mario Götze,Chipped
559,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Ömer Toprak,46,MissedShots,0.926999969482422,0.479000015258789,0.1096623614430427,FromCorner,Head,Maximilian Philipp,Cross
560,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Mario Götze,47,BlockedShot,0.8430000305175781,0.4279999923706055,0.0793604552745819,OpenPlay,RightFoot,Nuri Sahin,Pass
561,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Lukasz Piszczek,48,BlockedShot,0.7030000305175781,0.2860000038146972,0.0126076508313417,OpenPlay,RightFoot,Nuri Sahin,Pass
562,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Nuri Sahin,48,BlockedShot,0.8169999694824219,0.7269999694824218,0.0252993293106555,OpenPlay,LeftFoot,Ömer Toprak,Pass
563,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Maximilian Philipp,52,MissedShots,0.9209999847412108,0.5879999923706055,0.0882924273610115,OpenPlay,RightFoot,Dan-Axel Zagadou,Cross
564,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Pierre-Emerick Aubameyang,53,MissedShots,0.936999969482422,0.62,0.0402803644537925,OpenPlay,Head,Christian Pulisic,Cross
565,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Dan-Axel Zagadou,55,MissedShots,0.9690000152587892,0.6730000305175782,0.0239846017211675,OpenPlay,LeftFoot,Gonzalo Castro,Cross
566,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Sokratis,57,BlockedShot,0.68,0.415,0.0126407407224178,OpenPlay,RightFoot,Nuri Sahin,Pass
567,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Nuri Sahin,61,BlockedShot,0.7140000152587891,0.5640000152587891,0.0118870260193943,OpenPlay,LeftFoot,,None
568,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Lukasz Piszczek,61,MissedShots,0.8230000305175781,0.5329999923706055,0.0445212796330452,FromCorner,LeftFoot,,None
569,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Mario Götze,63,BlockedShot,0.775,0.515,0.0311401821672916,OpenPlay,RightFoot,Nuri Sahin,Pass
570,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Maximilian Philipp,63,MissedShots,0.875999984741211,0.62,0.0895463898777961,OpenPlay,RightFoot,Mario Götze,Pass
571,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Nuri Sahin,66,BlockedShot,0.78,0.4509999847412109,0.0973066166043281,DirectFreekick,LeftFoot,,Standard
572,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Sokratis,68,BlockedShot,0.6780000305175782,0.4,0.0138157438486814,OpenPlay,RightFoot,Ömer Toprak,Pass
573,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Nuri Sahin,72,SavedShot,0.75,0.4759999847412109,0.0235382802784442,OpenPlay,RightFoot,Gonzalo Castro,Pass
574,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Maximilian Philipp,76,MissedShots,0.7959999847412109,0.3909999847412109,0.0342865921556949,OpenPlay,RightFoot,Gonzalo Castro,Pass
575,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Sokratis,80,MissedShots,0.6769999694824219,0.3859999847412109,0.0085260532796382,OpenPlay,RightFoot,,None
576,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Lukasz Piszczek,80,MissedShots,0.906999969482422,0.3659999847412109,0.0278032086789608,OpenPlay,Head,Nuri Sahin,Chipped
577,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Christian Pulisic,84,BlockedShot,0.855,0.379000015258789,0.0590950027108192,OpenPlay,LeftFoot,,None
578,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Sokratis,91,BlockedShot,0.774000015258789,0.3070000076293945,0.0210446380078792,OpenPlay,RightFoot,Gonzalo Castro,Pass
579,2017-2018,3,Borussia Dortmund,Freiburg,Away,Draw,Dan-Axel Zagadou,94,MissedShots,0.735,0.41,0.0129220066592097,FromCorner,LeftFoot,,Aerial
580,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Nico Elvedi,1,MissedShots,0.9230000305175782,0.610999984741211,0.0340986922383308,FromCorner,Head,Oscar Wendt,Cross
581,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Thorgan Hazard,17,MissedShots,0.936999969482422,0.6029999923706054,0.139956921339035,OpenPlay,LeftFoot,Patrick Herrmann,Pass
582,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Raffael,20,MissedShots,0.740999984741211,0.6079999923706054,0.0118152927607297,SetPiece,RightFoot,,None
583,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Denis Zakaria,30,BlockedShot,0.7580000305175781,0.445,0.0221580155193805,OpenPlay,RightFoot,,None
584,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Thorgan Hazard,30,BlockedShot,0.8680000305175781,0.655,0.0553682148456573,OpenPlay,RightFoot,Lars Stindl,Pass
585,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Thorgan Hazard,35,MissedShots,0.735999984741211,0.7240000152587891,0.0149316806346178,OpenPlay,RightFoot,Lars Stindl,Pass
586,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Raffael,40,SavedShot,0.735,0.4640000152587891,0.0161073822528123,OpenPlay,LeftFoot,,None
587,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Matthias Ginter,54,SavedShot,0.925,0.5790000152587891,0.023615974932909,FromCorner,Head,Oscar Wendt,Aerial
588,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Lars Stindl,54,SavedShot,0.740999984741211,0.3759999847412109,0.0177025701850652,FromCorner,RightFoot,,BallTouch
589,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Thorgan Hazard,66,BlockedShot,0.9259999847412108,0.37,0.0735907480120658,OpenPlay,RightFoot,Jonas Hofmann,Pass
590,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Jannik Vestergaard,66,MissedShots,0.941999969482422,0.4970000076293945,0.0770454034209251,FromCorner,Head,Jonas Hofmann,Aerial
591,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Matthias Ginter,68,MissedShots,0.919000015258789,0.4970000076293945,0.0491275712847709,FromCorner,Head,Jonas Hofmann,Aerial
592,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Thorgan Hazard,78,MissedShots,0.901999969482422,0.7169999694824218,0.0369165278971195,OpenPlay,RightFoot,Oscar Wendt,Pass
593,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Raúl Bobadilla,82,MissedShots,0.784000015258789,0.3270000076293945,0.0184263754636049,OpenPlay,RightFoot,Matthias Ginter,HeadPass
594,2017-2018,3,Borussia M.Gladbach,Eintracht Frankfurt,Home,Defeat,Lars Stindl,95,MissedShots,0.8809999847412109,0.6179999923706054,0.0411801077425479,FromCorner,RightFoot,Jonas Hofmann,Cross
595,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Mijat Gacinovic,0,MissedShots,0.8909999847412109,0.6819999694824219,0.0620096586644649,OpenPlay,LeftFoot,Jetro Willems,Pass
596,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Kevin-Prince Boateng,2,SavedShot,0.8930000305175781,0.325,0.0549741797149181,OpenPlay,RightFoot,Timothy Chandler,Pass
597,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Kevin-Prince Boateng,12,Goal,0.901999969482422,0.5729999923706055,0.12957663834095,OpenPlay,RightFoot,Sébastien Haller,LayOff
598,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Kevin-Prince Boateng,13,SavedShot,0.8980000305175782,0.5870000076293945,0.0272526200860738,OpenPlay,Head,Timothy Chandler,Aerial
599,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Kevin-Prince Boateng,14,MissedShots,0.86,0.3890000152587891,0.0826508551836013,OpenPlay,LeftFoot,,None
600,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Simon Falette,18,MissedShots,0.889000015258789,0.5629999923706055,0.0148170087486505,SetPiece,Head,Jonathan de Guzmán,Aerial
601,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Gelson Fernandes,26,SavedShot,0.8169999694824219,0.5459999847412109,0.0626298040151596,OpenPlay,RightFoot,Sébastien Haller,Pass
602,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Mijat Gacinovic,26,MissedShots,0.7619999694824219,0.7609999847412109,0.0129254357889294,FromCorner,LeftFoot,,None
603,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Mijat Gacinovic,38,SavedShot,0.9059999847412108,0.720999984741211,0.0768509358167648,OpenPlay,RightFoot,Jonathan de Guzmán,Pass
604,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Carlos Salcedo,41,SavedShot,0.7340000152587891,0.3629999923706055,0.0181654430925846,OpenPlay,LeftFoot,,None
605,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Mijat Gacinovic,80,MissedShots,0.86,0.3189999961853027,0.0514578856527805,OpenPlay,RightFoot,Sébastien Haller,Pass
606,2017-2018,3,Eintracht Frankfurt,Borussia M.Gladbach,Away,Win,Mijat Gacinovic,84,MissedShots,0.735999984741211,0.4659999847412109,0.0208871196955442,SetPiece,RightFoot,Jonathan de Guzmán,Pass
607,2017-2018,3,Augsburg,FC Cologne,Home,Win,Michael Gregoritsch,12,SavedShot,0.7680000305175781,0.7419999694824219,0.0141904624179005,OpenPlay,LeftFoot,Caiuby,Pass
608,2017-2018,3,Augsburg,FC Cologne,Home,Win,Martin Hinteregger,20,MissedShots,0.938000030517578,0.4759999847412109,0.1080301403999328,FromCorner,OtherBodyPart,Philipp Max,Cross
609,2017-2018,3,Augsburg,FC Cologne,Home,Win,Alfred Finnbogason,20,Goal,0.9230000305175782,0.495,0.3791224658489227,OpenPlay,Head,Philipp Max,Cross
610,2017-2018,3,Augsburg,FC Cologne,Home,Win,Alfred Finnbogason,31,Goal,0.885,0.5,0.75777667760849,Penalty,RightFoot,,Standard
