,Season,Week_No,Team,Name,Nationality,Age,Minutes,Venue,Opponent,Result,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,avg_distance_def_actions_gk
250,2017-2018,14,Wolfsburg,Koen Casteels,BEL,25,90.0,Home,Mönchengladbach,Win,7,0,7,100.0,1.2,12,27,44.4,35,4,62.9,46.1,7,71.4,56.9,13,0,0.0,1,11.6
251,2017-2018,14,Mönchengladbach,Yann Sommer,SUI,28,90.0,Away,Wolfsburg,Defeat,6,3,3,50.0,1.6,6,6,100.0,27,3,14.8,26.6,8,25.0,31.5,6,1,16.7,0,8.0
252,2017-2018,15,Stuttgart,Ron-Robert Zieler,GER,28,90.0,Home,Bayer Leverkusen,Defeat,4,2,1,50.0,1.7,7,16,43.8,34,3,35.3,32.6,6,66.7,54.2,12,0,0.0,1,20.7
253,2017-2018,15,Bayer Leverkusen,Bernd Leno,GER,25,90.0,Away,Stuttgart,Win,5,0,5,100.0,0.5,6,21,28.6,29,4,55.2,41.1,6,83.3,55.5,15,3,20.0,0,16.3
254,2017-2018,15,Hamburger SV,Christian Mathenia,GER,25,90.0,Home,Wolfsburg,Draw,0,0,0,,0.0,4,13,30.8,27,4,40.7,33.3,5,40.0,31.0,13,0,0.0,1,15.8
255,2017-2018,15,Wolfsburg,Koen Casteels,BEL,25,90.0,Away,Hamburger SV,Draw,2,0,2,100.0,0.5,10,32,31.3,27,1,88.9,49.8,10,80.0,56.4,10,1,10.0,0,11.5
256,2017-2018,15,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Home,Mainz 05,Draw,9,2,7,77.8,2.0,12,23,52.2,34,5,58.8,46.8,5,60.0,47.2,6,1,16.7,1,25.0
257,2017-2018,15,Mainz 05,Robin Zentner,GER,23,90.0,Away,RB Leipzig,Draw,6,2,5,83.3,2.2,5,20,25.0,24,4,62.5,47.5,5,100.0,75.4,5,0,0.0,1,14.2
258,2017-2018,15,Dortmund,Roman Bürki,SUI,27,90.0,Home,Werder Bremen,Defeat,4,2,2,50.0,1.1,6,13,46.2,32,6,28.1,34.0,7,57.1,49.9,3,0,0.0,2,21.7
259,2017-2018,15,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Away,Dortmund,Win,5,1,4,80.0,1.3,11,26,42.3,19,3,84.2,56.2,10,100.0,70.8,14,0,0.0,0,10.4
260,2017-2018,15,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Home,Bayern Munich,Defeat,1,1,0,0.0,0.4,8,18,44.4,37,3,45.9,37.5,1,100.0,60.0,8,0,0.0,1,14.7
261,2017-2018,15,Bayern Munich,Tom Starke,GER,36,90.0,Away,Eintracht Frankfurt,Win,3,0,3,100.0,0.7,7,18,38.9,23,3,56.5,39.3,6,83.3,52.0,12,2,16.7,0,19.8
262,2017-2018,15,Mönchengladbach,Yann Sommer,SUI,28,90.0,Home,Schalke 04,Draw,5,1,5,80.0,0.6,2,10,20.0,33,8,24.2,30.5,4,50.0,42.3,6,0,0.0,0,7.3
263,2017-2018,15,Schalke 04,Ralf Fährmann,GER,29,90.0,Away,Mönchengladbach,Draw,4,1,3,75.0,1.6,6,11,54.5,18,1,44.4,39.1,7,42.9,39.3,4,0,0.0,0,14.0
264,2017-2018,15,Köln,Timo Horn,GER,24,90.0,Home,Freiburg,Defeat,9,4,7,77.8,3.8,8,25,32.0,21,3,90.5,55.9,7,85.7,60.0,16,1,6.3,1,11.9
265,2017-2018,15,Freiburg,Alexander Schwolow,GER,25,90.0,Away,Köln,Win,2,3,1,0.0,1.9,8,17,47.1,20,2,65.0,46.9,4,100.0,67.8,6,1,16.7,1,17.0
266,2017-2018,15,Hannover 96,Philipp Tschauner,GER,32,90.0,Home,Hoffenheim,Win,5,0,5,100.0,1.4,14,20,70.0,25,4,60.0,43.4,6,83.3,52.5,4,0,0.0,0,11.2
267,2017-2018,15,Hoffenheim,Oliver Baumann,GER,27,90.0,Away,Hannover 96,Defeat,4,2,2,50.0,1.7,5,18,27.8,30,5,36.7,31.2,9,77.8,52.9,5,0,0.0,0,13.3
268,2017-2018,15,Augsburg,Marwin Hitz,SUI,30,90.0,Home,Hertha BSC,Draw,4,1,3,75.0,1.0,7,15,46.7,34,7,44.1,38.4,2,0.0,19.5,6,0,0.0,1,17.5
269,2017-2018,15,Hertha BSC,Rune Jarstein,NOR,33,90.0,Away,Augsburg,Draw,3,1,2,66.7,0.7,13,31,41.9,30,2,70.0,50.3,13,76.9,59.0,9,0,0.0,0,13.8
270,2017-2018,16,Wolfsburg,Koen Casteels,BEL,25,90.0,Home,RB Leipzig,Draw,5,1,4,80.0,1.2,8,27,29.6,40,10,50.0,42.8,13,53.8,50.5,13,0,0.0,0,8.5
271,2017-2018,16,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Away,Wolfsburg,Draw,4,1,4,100.0,2.0,9,16,56.3,33,8,36.4,37.5,4,100.0,59.8,3,1,33.3,0,9.3
272,2017-2018,16,Freiburg,Alexander Schwolow,GER,25,90.0,Home,Mönchengladbach,Win,3,0,3,100.0,0.1,13,26,50.0,37,6,54.1,46.8,6,100.0,69.5,6,0,0.0,0,8.6
273,2017-2018,16,Mönchengladbach,Yann Sommer,SUI,28,90.0,Away,Freiburg,Defeat,3,1,3,100.0,1.3,13,27,48.1,44,2,43.2,35.3,12,66.7,49.2,12,0,0.0,1,19.0
274,2017-2018,16,Mainz 05,Robin Zentner,GER,23,90.0,Home,Dortmund,Defeat,6,2,4,66.7,3.1,7,19,36.8,19,6,52.6,45.3,12,75.0,52.8,4,0,0.0,0,11.0
275,2017-2018,16,Dortmund,Roman Bürki,SUI,27,90.0,Away,Mainz 05,Win,0,0,0,,0.0,6,17,35.3,23,2,47.8,43.3,14,42.9,47.1,10,0,0.0,0,10.9
276,2017-2018,16,Hamburger SV,Christian Mathenia,GER,25,90.0,Home,Eintracht Frankfurt,Defeat,5,2,3,60.0,0.9,5,16,31.3,25,5,44.0,35.9,7,71.4,53.3,1,0,0.0,2,25.2
277,2017-2018,16,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Away,Hamburger SV,Win,6,1,5,83.3,1.6,13,36,36.1,29,1,82.8,57.0,12,100.0,66.2,17,0,0.0,1,12.0
278,2017-2018,16,Hoffenheim,Oliver Baumann,GER,27,90.0,Home,Stuttgart,Win,3,0,3,100.0,0.6,5,18,27.8,56,5,25.0,31.8,9,44.4,45.9,6,2,33.3,3,22.5
279,2017-2018,16,Stuttgart,Ron-Robert Zieler,GER,28,90.0,Away,Hoffenheim,Defeat,2,1,1,50.0,0.8,6,18,33.3,30,4,43.3,40.8,7,71.4,53.3,9,1,11.1,1,20.5
280,2017-2018,16,Schalke 04,Ralf Fährmann,GER,29,90.0,Home,Augsburg,Win,5,2,4,80.0,1.7,8,15,53.3,18,3,61.1,46.5,7,57.1,42.4,12,2,16.7,1,16.8
281,2017-2018,16,Augsburg,Marwin Hitz,SUI,30,90.0,Away,Schalke 04,Defeat,5,3,3,60.0,3.3,5,11,45.5,27,6,37.0,37.4,4,25.0,29.8,7,2,28.6,1,17.3
282,2017-2018,16,Bayer Leverkusen,Bernd Leno,GER,25,90.0,Home,Werder Bremen,Win,2,0,2,100.0,0.5,9,20,45.0,30,1,46.7,40.4,7,85.7,62.1,6,0,0.0,0,17.0
283,2017-2018,16,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Away,Bayer Leverkusen,Defeat,7,1,6,85.7,2.0,9,22,40.9,28,6,50.0,41.9,13,61.5,47.8,11,1,9.1,0,13.7
284,2017-2018,16,Hertha BSC,Rune Jarstein,NOR,33,90.0,Home,Hannover 96,Win,6,1,5,83.3,1.6,14,30,46.7,30,2,73.3,46.6,8,100.0,67.0,12,1,8.3,0,8.0
285,2017-2018,16,Hannover 96,Philipp Tschauner,GER,32,90.0,Away,Hertha BSC,Defeat,9,3,6,66.7,3.2,10,12,83.3,38,3,28.9,26.0,3,33.3,31.0,4,0,0.0,0,13.0
286,2017-2018,16,Bayern Munich,Tom Starke,GER,36,90.0,Home,Köln,Win,3,0,3,100.0,0.8,3,4,75.0,23,6,13.0,27.3,3,33.3,36.0,3,0,0.0,3,26.6
287,2017-2018,16,Köln,Timo Horn,GER,24,90.0,Away,Bayern Munich,Defeat,8,1,7,87.5,1.8,13,31,41.9,18,1,77.8,55.3,17,100.0,61.9,29,1,3.4,0,9.5
288,2017-2018,17,Mönchengladbach,Yann Sommer,SUI,28,90.0,Home,Hamburger SV,Win,2,1,1,50.0,0.4,9,25,36.0,43,3,41.9,37.6,8,87.5,61.5,11,0,0.0,0,11.4
289,2017-2018,17,Hamburger SV,Christian Mathenia,GER,25,90.0,Away,Mönchengladbach,Defeat,5,3,2,40.0,2.1,10,22,45.5,23,2,65.2,46.6,8,87.5,65.0,5,0,0.0,0,18.2
290,2017-2018,17,Köln,Timo Horn,GER,24,90.0,Home,Wolfsburg,Win,5,0,5,100.0,1.0,4,20,20.0,22,5,68.2,50.9,5,100.0,60.0,15,2,13.3,1,14.3
291,2017-2018,17,Wolfsburg,Koen Casteels,BEL,25,90.0,Away,Köln,Defeat,8,1,6,87.5,1.9,3,9,33.3,22,7,22.7,30.9,11,36.4,38.0,4,0,0.0,0,5.3
292,2017-2018,17,Stuttgart,Ron-Robert Zieler,GER,28,90.0,Home,Bayern Munich,Defeat,7,1,6,85.7,2.8,10,25,40.0,31,4,67.7,44.7,8,50.0,48.4,13,2,15.4,0,13.8
293,2017-2018,17,Bayern Munich,Sven Ulreich,GER,29,90.0,Away,Stuttgart,Win,2,0,2,100.0,1.3,5,17,29.4,32,5,50.0,40.3,2,50.0,49.5,13,4,30.8,0,12.0
294,2017-2018,17,Augsburg,Marwin Hitz,SUI,30,90.0,Home,Freiburg,Draw,6,3,3,50.0,3.0,6,11,54.5,29,5,31.0,35.8,5,40.0,38.4,4,0,0.0,0,17.0
295,2017-2018,17,Freiburg,Alexander Schwolow,GER,25,90.0,Away,Augsburg,Draw,8,3,5,62.5,3.4,17,30,56.7,31,4,61.3,44.2,11,100.0,70.7,22,0,0.0,0,15.3
296,2017-2018,17,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Home,Schalke 04,Draw,5,2,3,60.0,2.7,12,40,30.0,37,4,81.1,53.8,10,100.0,67.9,15,0,0.0,2,16.6
297,2017-2018,17,Schalke 04,Ralf Fährmann,GER,29,90.0,Away,Eintracht Frankfurt,Draw,2,2,0,0.0,1.5,4,10,40.0,24,2,33.3,33.7,5,40.0,38.0,1,0,0.0,0,11.0
298,2017-2018,17,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Home,Mainz 05,Draw,3,2,1,33.3,1.7,8,22,36.4,19,1,89.5,63.1,5,100.0,79.6,8,1,12.5,0,10.0
299,2017-2018,17,Mainz 05,Robin Zentner,GER,23,90.0,Away,Werder Bremen,Draw,7,2,5,71.4,2.5,6,19,31.6,30,6,60.0,44.0,1,100.0,72.0,9,2,22.2,1,14.0
300,2017-2018,17,Dortmund,Roman Bürki,SUI,27,90.0,Home,Hoffenheim,Win,5,1,4,80.0,2.0,3,4,75.0,17,6,11.8,25.8,9,22.2,31.9,6,2,33.3,0,14.3
301,2017-2018,17,Hoffenheim,Oliver Baumann,GER,27,90.0,Away,Dortmund,Defeat,2,2,1,50.0,2.3,7,17,41.2,37,8,40.5,34.6,8,25.0,29.6,7,0,0.0,0,8.3
302,2017-2018,17,Hannover 96,Philipp Tschauner,GER,32,90.0,Home,Bayer Leverkusen,Draw,10,4,6,60.0,2.0,9,17,52.9,27,5,44.4,34.2,9,55.6,43.3,11,1,9.1,0,17.0
303,2017-2018,17,Bayer Leverkusen,Bernd Leno,GER,25,90.0,Away,Hannover 96,Draw,6,4,3,50.0,2.8,12,25,48.0,23,3,69.6,50.0,13,69.2,50.0,7,0,0.0,0,14.8
304,2017-2018,17,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Home,Hertha BSC,Defeat,5,3,2,40.0,2.4,2,2,100.0,19,4,10.5,22.2,0,,,4,0,0.0,4,32.5
305,2017-2018,17,Hertha BSC,Rune Jarstein,NOR,33,90.0,Away,RB Leipzig,Win,9,2,7,77.8,2.3,17,43,39.5,27,0,96.3,57.3,18,94.4,62.4,19,0,0.0,0,12.0
306,2017-2018,18,Bayer Leverkusen,Bernd Leno,GER,25,90.0,Home,Bayern Munich,Defeat,6,3,3,50.0,2.2,11,26,42.3,30,2,60.0,42.0,9,88.9,62.8,9,0,0.0,1,14.8
307,2017-2018,18,Bayern Munich,Sven Ulreich,GER,29,90.0,Away,Bayer Leverkusen,Win,1,1,0,0.0,0.4,9,20,45.0,28,7,53.6,41.2,8,62.5,48.3,5,1,20.0,1,16.6
308,2017-2018,18,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Home,Freiburg,Draw,1,1,0,0.0,0.6,7,19,36.8,41,8,41.5,35.6,5,40.0,43.2,3,0,0.0,0,13.5
309,2017-2018,18,Freiburg,Alexander Schwolow,GER,25,90.0,Away,Eintracht Frankfurt,Draw,5,1,4,80.0,2.0,9,33,27.3,26,1,65.4,43.5,18,88.9,66.6,9,0,0.0,0,16.7
310,2017-2018,18,Hannover 96,Michael Esser,GER,30,90.0,Home,Mainz 05,Win,6,2,4,66.7,0.6,3,17,17.6,36,4,41.7,37.2,6,33.3,37.7,12,0,0.0,1,16.3
311,2017-2018,18,Mainz 05,Robin Zentner,GER,23,90.0,Away,Hannover 96,Defeat,7,3,5,71.4,2.9,6,17,35.3,33,6,42.4,35.2,7,42.9,50.9,7,3,42.9,4,25.7
312,2017-2018,18,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Home,Hoffenheim,Draw,2,1,1,50.0,0.8,3,11,27.3,28,7,35.7,37.7,8,12.5,29.8,12,0,0.0,0,13.5
313,2017-2018,18,Hoffenheim,Oliver Baumann,GER,27,90.0,Away,Werder Bremen,Draw,3,1,2,66.7,1.0,2,16,12.5,36,4,27.8,30.0,7,85.7,53.4,7,0,0.0,1,13.8
314,2017-2018,18,Augsburg,Marwin Hitz,SUI,30,90.0,Home,Hamburger SV,Win,6,0,6,100.0,0.8,11,22,50.0,32,7,59.4,47.6,6,50.0,43.5,8,2,25.0,1,11.7
315,2017-2018,18,Hamburger SV,Julian Pollersbeck,GER,23,90.0,Away,Augsburg,Defeat,5,1,4,80.0,1.3,9,27,33.3,31,5,67.7,49.6,6,100.0,61.2,8,1,12.5,0,14.8
316,2017-2018,18,Stuttgart,Ron-Robert Zieler,GER,28,90.0,Home,Hertha BSC,Win,1,0,1,100.0,0.2,15,28,53.6,29,3,62.1,45.7,11,90.9,61.0,9,0,0.0,0,11.8
317,2017-2018,18,Hertha BSC,Rune Jarstein,NOR,33,90.0,Away,Stuttgart,Defeat,2,1,2,50.0,0.1,11,23,47.8,33,3,54.5,41.8,7,71.4,56.6,11,0,0.0,0,11.7
318,2017-2018,18,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Home,Schalke 04,Win,6,1,5,83.3,1.3,8,16,50.0,28,4,42.9,36.1,4,100.0,65.3,6,0,0.0,0,9.5
319,2017-2018,18,Schalke 04,Ralf Fährmann,GER,29,90.0,Away,RB Leipzig,Defeat,7,3,4,57.1,1.9,3,6,50.0,11,6,45.5,33.2,8,12.5,30.0,7,1,14.3,0,13.1
320,2017-2018,18,Köln,Timo Horn,GER,24,90.0,Home,Mönchengladbach,Win,5,1,4,80.0,1.2,12,28,42.9,25,2,72.0,50.7,10,100.0,62.7,9,0,0.0,0,14.3
321,2017-2018,18,Mönchengladbach,Yann Sommer,SUI,29,90.0,Away,Köln,Defeat,4,2,2,50.0,1.8,8,18,44.4,43,5,27.9,32.4,8,75.0,55.4,10,0,0.0,0,11.6
322,2017-2018,18,Dortmund,Roman Bürki,SUI,27,90.0,Home,Wolfsburg,Draw,4,0,4,100.0,0.9,4,12,33.3,28,3,25.0,30.6,5,100.0,64.4,8,1,12.5,1,17.0
323,2017-2018,18,Wolfsburg,Koen Casteels,BEL,25,90.0,Away,Dortmund,Draw,1,0,1,100.0,0.0,6,20,30.0,25,6,48.0,37.9,11,72.7,51.0,7,1,14.3,2,11.6
324,2017-2018,19,Hertha BSC,Thomas Kraft,GER,29,90.0,Home,Dortmund,Draw,4,1,3,75.0,1.7,6,24,25.0,27,1,66.7,43.0,8,75.0,51.4,8,0,0.0,0,11.5
325,2017-2018,19,Dortmund,Roman Bürki,SUI,27,90.0,Away,Hertha BSC,Draw,2,1,1,50.0,0.5,6,12,50.0,28,3,32.1,32.0,7,42.9,35.7,7,1,14.3,1,21.5
326,2017-2018,19,Wolfsburg,Koen Casteels,BEL,25,90.0,Home,Eintracht Frankfurt,Defeat,6,3,3,50.0,2.8,7,19,36.8,29,9,41.4,39.6,10,70.0,49.5,9,0,0.0,0,11.8
327,2017-2018,19,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Away,Wolfsburg,Win,4,1,3,75.0,0.6,6,14,42.9,21,6,47.6,37.9,6,66.7,45.3,10,1,10.0,0,6.0
328,2017-2018,19,Freiburg,Alexander Schwolow,GER,25,27.0,Home,RB Leipzig,Win,0,0,0,,0.0,1,5,20.0,8,1,50.0,38.9,2,50.0,56.5,3,0,0.0,1,107.0
329,2017-2018,19,Freiburg,Rafał Gikiewicz,POL,30,63.0,Home,RB Leipzig,Win,3,1,2,66.7,1.0,12,28,42.9,26,3,73.1,52.9,10,90.0,64.4,9,1,11.1,1,14.1
330,2017-2018,19,RB Leipzig,Péter Gulácsi,AUT,20,90.0,Away,Freiburg,Defeat,4,2,2,50.0,2.0,5,14,35.7,24,4,50.0,40.8,5,40.0,48.6,5,0,0.0,2,25.0
331,2017-2018,19,Hoffenheim,Oliver Baumann,GER,27,90.0,Home,Bayer Leverkusen,Defeat,6,4,2,33.3,3.4,8,19,42.1,31,6,45.2,34.5,10,50.0,44.1,8,0,0.0,0,13.8
332,2017-2018,19,Bayer Leverkusen,Bernd Leno,GER,25,90.0,Away,Hoffenheim,Win,3,1,2,66.7,0.2,6,15,40.0,35,6,25.7,31.1,12,50.0,43.8,5,1,20.0,1,18.8
333,2017-2018,19,Mönchengladbach,Yann Sommer,SUI,29,90.0,Home,Augsburg,Win,3,0,3,100.0,0.2,12,32,37.5,37,5,59.5,43.1,12,83.3,56.3,20,0,0.0,1,10.1
334,2017-2018,19,Augsburg,Marwin Hitz,SUI,30,90.0,Away,Mönchengladbach,Defeat,6,2,4,66.7,1.2,12,19,63.2,28,8,50.0,41.3,7,71.4,53.1,5,0,0.0,0,9.8
335,2017-2018,19,Mainz 05,Robin Zentner,GER,23,90.0,Home,Stuttgart,Win,5,2,3,60.0,1.9,2,13,15.4,19,4,52.6,44.8,6,50.0,46.8,6,2,33.3,2,13.8
336,2017-2018,19,Stuttgart,Ron-Robert Zieler,GER,28,90.0,Away,Mainz 05,Defeat,11,3,8,72.7,2.2,6,21,28.6,37,7,48.6,42.4,9,33.3,36.9,11,0,0.0,2,16.0
337,2017-2018,19,Hamburger SV,Julian Pollersbeck,GER,23,90.0,Home,Köln,Defeat,2,2,0,0.0,1.1,7,19,36.8,19,2,73.7,48.6,7,71.4,55.4,7,0,0.0,3,19.6
338,2017-2018,19,Köln,Timo Horn,GER,24,90.0,Away,Hamburger SV,Win,3,0,3,100.0,0.6,13,33,39.4,28,0,92.9,57.0,8,87.5,56.9,10,0,0.0,0,11.0
339,2017-2018,19,Bayern Munich,Sven Ulreich,GER,29,90.0,Home,Werder Bremen,Win,4,2,3,50.0,1.5,6,18,33.3,35,3,45.7,35.0,5,40.0,41.0,8,0,0.0,0,19.5
340,2017-2018,19,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Away,Bayern Munich,Defeat,7,4,3,42.9,1.8,9,23,39.1,32,4,62.5,44.7,9,33.3,38.1,17,2,11.8,0,11.0
341,2017-2018,19,Schalke 04,Ralf Fährmann,GER,29,90.0,Home,Hannover 96,Draw,4,1,3,75.0,1.3,8,20,40.0,24,3,50.0,40.0,9,88.9,53.4,15,2,13.3,0,12.0
342,2017-2018,19,Hannover 96,Philipp Tschauner,GER,32,90.0,Away,Schalke 04,Draw,2,1,1,50.0,0.7,7,24,29.2,46,8,47.8,39.4,4,50.0,38.0,2,1,50.0,0,11.0
343,2017-2018,20,Eintracht Frankfurt,Lukáš Hrádecký,FIN,28,90.0,Home,Mönchengladbach,Win,3,0,3,100.0,1.3,9,25,36.0,31,3,58.1,45.2,10,70.0,54.6,6,0,0.0,0,13.0
344,2017-2018,20,Mönchengladbach,Yann Sommer,SUI,29,17.0,Away,Eintracht Frankfurt,Defeat,0,0,0,,0.0,1,5,20.0,7,0,42.9,40.0,2,100.0,68.0,1,0,0.0,0,
345,2017-2018,20,Mönchengladbach,Tobias Sippel,GER,29,73.0,Away,Eintracht Frankfurt,Defeat,2,2,0,0.0,1.2,10,23,43.5,41,3,53.7,43.6,2,50.0,47.0,4,0,0.0,1,18.7
346,2017-2018,20,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Home,Hamburger SV,Draw,2,1,1,50.0,0.7,5,8,62.5,22,1,22.7,31.4,4,75.0,48.5,9,1,11.1,1,19.7
347,2017-2018,20,Hamburger SV,Christian Mathenia,GER,25,90.0,Away,RB Leipzig,Draw,6,1,5,83.3,1.4,5,24,20.8,16,1,87.5,52.3,10,100.0,65.0,5,0,0.0,0,14.0
348,2017-2018,20,Stuttgart,Ron-Robert Zieler,GER,28,90.0,Home,Schalke 04,Defeat,6,2,5,83.3,2.8,8,13,61.5,27,5,29.6,31.3,7,71.4,57.6,9,0,0.0,0,12.6
349,2017-2018,20,Schalke 04,Ralf Fährmann,GER,29,90.0,Away,Stuttgart,Win,1,0,1,100.0,0.1,5,15,33.3,20,6,35.0,34.2,10,80.0,51.8,14,2,14.3,0,14.3
350,2017-2018,20,Köln,Timo Horn,GER,24,90.0,Home,Augsburg,Draw,2,1,1,50.0,1.0,2,14,14.3,17,1,52.9,42.0,8,62.5,52.6,11,0,0.0,2,22.3
351,2017-2018,20,Augsburg,Marwin Hitz,SUI,30,90.0,Away,Köln,Draw,5,1,4,80.0,1.6,12,17,70.6,22,2,54.5,42.6,8,62.5,45.3,5,0,0.0,0,7.8
352,2017-2018,20,Dortmund,Roman Bürki,SUI,27,90.0,Home,Freiburg,Draw,3,2,1,33.3,1.3,5,11,45.5,44,4,20.5,27.7,3,66.7,46.3,3,0,0.0,1,18.3
353,2017-2018,20,Freiburg,Rafał Gikiewicz,POL,30,90.0,Away,Dortmund,Draw,4,2,2,50.0,1.2,14,31,45.2,26,5,65.4,47.7,14,100.0,70.9,19,3,15.8,1,14.5
354,2017-2018,20,Bayern Munich,Sven Ulreich,GER,29,90.0,Home,Hoffenheim,Win,3,2,1,33.3,1.3,3,7,42.9,28,5,25.0,27.0,1,0.0,40.0,7,0,0.0,0,11.8
355,2017-2018,20,Hoffenheim,Oliver Baumann,GER,27,90.0,Away,Bayern Munich,Defeat,9,5,4,44.4,4.2,9,23,39.1,45,9,37.8,36.1,11,54.5,46.5,11,0,0.0,3,16.3
356,2017-2018,20,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Home,Hertha BSC,Draw,2,0,2,100.0,0.7,11,22,50.0,40,6,45.0,39.6,7,57.1,48.6,4,0,0.0,0,13.0
357,2017-2018,20,Hertha BSC,Thomas Kraft,GER,29,90.0,Away,Werder Bremen,Draw,5,1,5,80.0,0.8,16,43,37.2,43,1,83.7,52.1,9,77.8,56.8,9,0,0.0,2,15.9
358,2017-2018,20,Bayer Leverkusen,Bernd Leno,GER,25,90.0,Home,Mainz 05,Win,1,0,1,100.0,0.0,7,14,50.0,41,7,29.3,32.9,3,66.7,46.3,5,0,0.0,1,13.7
359,2017-2018,20,Mainz 05,Robin Zentner,GER,23,90.0,Away,Bayer Leverkusen,Defeat,2,2,1,50.0,1.3,7,18,38.9,24,8,50.0,41.0,9,66.7,53.6,17,1,5.9,0,9.9
360,2017-2018,20,Hannover 96,Philipp Tschauner,GER,32,90.0,Home,Wolfsburg,Defeat,2,1,1,50.0,0.8,4,7,57.1,17,2,29.4,28.4,5,40.0,37.6,11,0,0.0,0,19.0
361,2017-2018,20,Wolfsburg,Koen Casteels,BEL,25,90.0,Away,Hannover 96,Win,3,0,3,100.0,0.4,7,26,26.9,33,8,51.5,43.5,13,69.2,53.5,17,2,11.8,0,9.5
362,2017-2018,21,Köln,Timo Horn,GER,24,90.0,Home,Dortmund,Defeat,6,3,3,50.0,2.3,4,16,25.0,19,1,63.2,45.2,6,66.7,54.2,7,0,0.0,0,9.5
363,2017-2018,21,Dortmund,Roman Bürki,SUI,27,90.0,Away,Köln,Win,5,2,3,60.0,2.2,5,19,26.3,28,5,39.3,39.6,8,100.0,66.8,20,3,15.0,1,14.6
364,2017-2018,21,Hertha BSC,Thomas Kraft,GER,29,90.0,Home,Hoffenheim,Draw,3,1,3,100.0,1.3,5,14,35.7,38,4,31.6,34.6,11,18.2,33.9,8,0,0.0,1,17.3
365,2017-2018,21,Hoffenheim,Oliver Baumann,GER,27,90.0,Away,Hertha BSC,Draw,3,1,2,66.7,0.2,10,15,66.7,39,5,30.8,28.8,5,60.0,47.0,9,1,11.1,1,20.2
366,2017-2018,21,Wolfsburg,Koen Casteels,BEL,25,90.0,Home,Stuttgart,Draw,2,1,1,50.0,0.7,3,15,20.0,33,7,33.3,32.8,8,50.0,44.0,9,5,55.6,0,10.0
367,2017-2018,21,Stuttgart,Ron-Robert Zieler,GER,28,90.0,Away,Wolfsburg,Draw,5,1,4,80.0,0.9,13,32,40.6,30,1,73.3,49.5,10,100.0,68.6,8,0,0.0,0,8.7
368,2017-2018,21,Mainz 05,Robin Zentner,GER,23,90.0,Home,Bayern Munich,Defeat,7,2,5,71.4,2.2,9,20,45.0,16,1,75.0,53.1,9,88.9,57.4,5,0,0.0,2,19.3
369,2017-2018,21,Bayern Munich,Sven Ulreich,GER,29,90.0,Away,Mainz 05,Win,3,0,3,100.0,0.9,10,22,45.5,39,5,43.6,34.9,10,50.0,44.6,15,0,0.0,0,12.9
370,2017-2018,21,Freiburg,Alexander Schwolow,GER,25,90.0,Home,Bayer Leverkusen,Draw,3,0,3,100.0,0.3,16,35,45.7,38,2,57.9,47.2,13,100.0,73.2,14,1,7.1,0,14.5
371,2017-2018,21,Bayer Leverkusen,Bernd Leno,GER,25,90.0,Away,Freiburg,Draw,5,0,5,100.0,0.4,5,8,62.5,36,4,16.7,29.0,7,28.6,30.6,1,0,0.0,2,27.0
372,2017-2018,21,Schalke 04,Ralf Fährmann,GER,29,90.0,Home,Werder Bremen,Defeat,7,2,5,71.4,2.0,6,21,28.6,31,5,54.8,43.4,6,66.7,52.8,14,3,21.4,0,13.0
373,2017-2018,21,Werder Bremen,Jiří Pavlenka,CZE,25,90.0,Away,Schalke 04,Win,7,1,6,85.7,2.0,12,19,63.2,38,8,39.5,37.7,6,66.7,61.0,4,0,0.0,0,9.3
374,2017-2018,21,Mönchengladbach,Tobias Sippel,GER,29,90.0,Home,RB Leipzig,Defeat,6,1,5,83.3,1.9,7,24,29.2,31,5,54.8,42.6,8,87.5,59.3,8,0,0.0,2,17.0
375,2017-2018,21,RB Leipzig,Péter Gulácsi,HUN,27,90.0,Away,Mönchengladbach,Win,3,0,3,100.0,0.6,5,20,25.0,32,8,53.1,42.3,4,75.0,49.3,10,4,40.0,0,11.7
